Trial_ID,audit_source,audit_type,candidate_id,Original_Trial_ID,outcome_variable,outcome_role,arm,statistic,paper_value,paper_precision,cleaned_value,absolute_diff,tolerance,status,paper_source,notes
51,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,trial51_hooper_sleep_post,secondary,Control,mean,4.55,0.01,4.545454545454546,0.0045454545454539,0.2275,pass,Trial51 Table 3,Hooper sleep post-intervention.
51,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,trial51_hooper_sleep_post,secondary,Lavender oil,mean,3.33,0.01,3.3333333333333335,0.0033333333333334,0.1665,pass,Trial51 Table 3,Hooper sleep post-intervention.
51,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,trial51_hooper_sleep_post,secondary,Sleep hygiene,mean,2.38,0.01,2.375,0.0049999999999998,0.119,pass,Trial51 Table 3,Hooper sleep post-intervention.
51,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,trial51_hooper_sleep_post,secondary,Sleep hygiene + lavender oil,mean,2.11,0.01,2.111111111111111,0.0011111111111112,0.1055,pass,Trial51 Table 3,Hooper sleep post-intervention.
51,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,X_sleep_quality_0w,secondary_baseline,Control,mean,4.09,0.01,4.090909090909091,0.0009090909090909703,0.2045,pass,Trial51 Table 3,Hooper sleep pre-intervention.
51,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,X_sleep_quality_0w,secondary_baseline,Lavender oil,mean,4.56,0.01,4.555555555555555,0.0044444444444442,0.2279999999999999,pass,Trial51 Table 3,Hooper sleep pre-intervention.
51,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,X_sleep_quality_0w,secondary_baseline,Sleep hygiene,mean,4.13,0.01,4.125,0.0049999999999998,0.2065,pass,Trial51 Table 3,Hooper sleep pre-intervention.
51,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,X_sleep_quality_0w,secondary_baseline,Sleep hygiene + lavender oil,mean,4.33,0.01,4.333333333333333,0.0033333333333329,0.2165,pass,Trial51 Table 3,Hooper sleep pre-intervention.
52,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,trial52_bsfs_7w,primary,Tenapanor,percent_type_1_2,0.0,0.01,0.0,0.0,0.0,pass,Trial52 BSFS results text,Hard stools resolved by the end of the medication trial.
52,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,trial52_serum_phosphorus_23w,primary,Control,mean,4.76,0.01,4.7631578947368425,0.0031578947368426,0.238,pass,Trial52 text near Fig 4,Serum phosphorus week 23.
52,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,trial52_serum_phosphorus_23w,primary,Tenapanor,mean,4.11,0.01,4.112903225806452,0.0029032258064516,0.2055,pass,Trial52 text near Fig 4,Serum phosphorus week 23.
52,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,X_serum_phosphorus_0w,primary_baseline,Control,mean,5.06,0.01,5.065789473684211,0.005789473684211,0.253,pass,Trial52 text near Fig 4,Serum phosphorus baseline.
52,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,X_serum_phosphorus_0w,primary_baseline,Tenapanor,mean,5.17,0.01,5.174193548387096,0.0041935483870965,0.2585,pass,Trial52 text near Fig 4,Serum phosphorus baseline.
53,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,YP_total_sufentanil_perioperative,primary,Group 1,mean,155.41,0.01,155.41379310344828,0.003793103448288,7.7705,pass,Trial53 Table 1,Total perioperative cumulative sufentanil.
53,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,YP_total_sufentanil_perioperative,primary,Group 1,sd,19.58,0.01,19.574979002687716,0.0050209973122825,0.979,pass,Trial53 Table 1,Total perioperative cumulative sufentanil.
53,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,YP_total_sufentanil_perioperative,primary,Group 2,mean,119.37,0.01,119.36666666666666,0.0033333333333445,5.968500000000001,pass,Trial53 Table 1,Total perioperative cumulative sufentanil.
53,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,YP_total_sufentanil_perioperative,primary,Group 2,sd,12.41,0.01,12.413794699872184,0.0037946998721825,0.6205,pass,Trial53 Table 1,Total perioperative cumulative sufentanil.
53,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,YS_qor40,secondary,Group 1,mean,166.45,0.01,166.44827586206895,0.0017241379310348,8.3225,pass,Trial53 Table 1,QoR-40 score.
53,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,YS_qor40,secondary,Group 2,mean,166.53,0.01,166.53333333333333,0.0033333333333303,8.326500000000001,pass,Trial53 Table 1,QoR-40 score.
53,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,YS_rescue_analgesia,secondary,Group 1,sum,25.0,1.0,25.0,0.0,1.25,pass,Trial53 Table 1,Rescue analgesia count.
53,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,YS_rescue_analgesia,secondary,Group 2,sum,16.0,1.0,16.0,0.0,0.8,pass,Trial53 Table 1,Rescue analgesia count.
54,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,YP_fsfi_total_v5,primary,Pelvic floor training,mean,18.35,0.01,18.352,0.0019999999999988,0.9175,pass,Trial54 Table 3,FSFI total at end of treatment. Variable-specific missingness differs from some table header counts; endpoint mean/SD are the primary reproducibility check.
54,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,YP_fsfi_total_v5,primary,Pelvic floor training,sd,5.47,0.01,5.474190960011047,0.004190960011047,0.2735,pass,Trial54 Table 3,FSFI total at end of treatment. Variable-specific missingness differs from some table header counts; endpoint mean/SD are the primary reproducibility check.
54,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,YP_fsfi_total_v5,primary,Vaginal spheres + pelvic floor training,mean,19.0,0.01,19.0,0.0,0.95,pass,Trial54 Table 3,FSFI total at end of treatment. Variable-specific missingness differs from some table header counts; endpoint mean/SD are the primary reproducibility check.
54,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,YP_fsfi_total_v5,primary,Vaginal spheres + pelvic floor training,sd,7.1,0.01,7.104278234329597,0.0042782343295977,0.355,pass,Trial54 Table 3,FSFI total at end of treatment. Variable-specific missingness differs from some table header counts; endpoint mean/SD are the primary reproducibility check.
54,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,X_fsfi_total_0m,primary_baseline,Pelvic floor training,mean,18.06,0.01,18.061764705882354,0.0017647058823548,0.903,pass,Trial54 Table 1,FSFI total baseline. Variable-specific missingness differs from some table header counts; endpoint mean/SD are the primary reproducibility check.
54,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,X_fsfi_total_0m,primary_baseline,Vaginal spheres + pelvic floor training,mean,19.08,0.01,18.875757575757575,0.2042424242424232,0.954,pass,Trial54 Table 1,FSFI total baseline. Variable-specific missingness differs from some table header counts; endpoint mean/SD are the primary reproducibility check.
54,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,YS_iciq_sf_v5,secondary,Pelvic floor training,mean,4.52,0.01,4.518518518518518,0.0014814814814814,0.2259999999999999,pass,Trial54 Table 3,ICIQ-UI-SF at end of treatment. Variable-specific missingness differs from some table header counts; endpoint mean/SD are the primary reproducibility check.
54,outcome_reproducibility_audit.csv,strict_publication_reproducibility,,,YS_iciq_sf_v5,secondary,Vaginal spheres + pelvic floor training,mean,3.31,0.01,3.307692307692308,0.0023076923076921,0.1655,pass,Trial54 Table 3,ICIQ-UI-SF at end of treatment. Variable-specific missingness differs from some table header counts; endpoint mean/SD are the primary reproducibility check.
