district	village	villno	strno	group	hhid	codigo	b01	b02	b03	b04	b05	b06	b07	b08	b09
4	4	404.0	3.0	2.0	40402	101	0	3	8	42	1	1	0	7	3
4	4	404.0	3.0	2.0	40402	102	1			33	2	2	0	6	3
4	4	404.0	3.0	2.0	40402	103	1			8	3	2	1	3	3
4	4	404.0	3.0	2.0	40402	104	1			25	10	2	1	8	3
4	4	404.0	3.0	2.0	40403	101	1			48	1	1	0	4	4
4	4	404.0	3.0	2.0	40403	102	1			38	2	2	0	2	4
4	4	404.0	3.0	2.0	40403	103	1			70	6	2	0	0	4
4	4	404.0	3.0	2.0	40403	104	1			22	5	1	1	8	4
4	4	404.0	3.0	2.0	40403	105	1			20	3	1	1	7	4
4	4	404.0	3.0	2.0	40403	106	1			15	3	2	1	6	4
4	4	404.0	3.0	2.0	40403	107	1			12	3	1	1	7	4
4	4	404.0	3.0	2.0	40403	108	1			10	3	1	1	3	4
4	4	404.0	3.0	2.0	40403	109	1			8	3	2	1	2	4
4	4	404.0	3.0	2.0	40403	110	1			7	3	1	1	1	4
4	4	404.0	3.0	2.0	40405	101	1			46	1	1	0	6	9
4	4	404.0	3.0	2.0	40405	102	1			32	2	2	0	5	9
4	4	404.0	3.0	2.0	40405	103	1			16	3	2	1	8	9
4	4	404.0	3.0	2.0	40405	104	1			10	3	2	1	4	9
4	4	404.0	3.0	2.0	40405	105	1			12	3	1	1	3	9
4	4	404.0	3.0	2.0	40406	101	1			38	1	1	0	10	4
4	4	404.0	3.0	2.0	40406	102	1			30	2	2	0	7	4
4	4	404.0	3.0	2.0	40406	103	1			10	3	1	1	3	4
4	4	404.0	3.0	2.0	40406	104	1			8	3	2	1	2	4
4	4	404.0	3.0	2.0	40406	106	1			12	8	1	1	5	4
4	4	404.0	3.0	2.0	40408	101	1			35	1	1	0	0	4
4	4	404.0	3.0	2.0	40408	102	1			22	2	2	1	1	4
4	4	404.0	3.0	2.0	40408	111	1			999	8	1	1	8	4
4	4	404.0	3.0	2.0	40409	101	1			35	1	1	0	8	3
4	4	404.0	3.0	2.0	40409	102	1			22	2	2	0	10	3
4	4	404.0	3.0	2.0	40410	101	1			50	1	1	0	6	2
4	4	404.0	3.0	2.0	40410	102	1			28	2	2	0	0	2
4	4	404.0	3.0	2.0	40410	103	1			9	3	2	1	3	2
4	4	404.0	3.0	2.0	40410	104	1			7	3	2	1	1	2
4	4	404.0	3.0	2.0	40410	111	1			12	7	2	1	3	2
4	4	404.0	3.0	2.0	40411	101	1			56	1	1	0	3	9
4	4	404.0	3.0	2.0	40411	102	1			44	2	2	0	0	9
4	4	404.0	3.0	2.0	40411	103	1			28	3	2	0	6	9
4	4	404.0	3.0	2.0	40411	104	1			26	3	2	0	6	9
4	4	404.0	3.0	2.0	40411	105	1			16	3	2	1	5	9
4	4	404.0	3.0	2.0	40411	106	1			16	3	2	1	5	9
4	4	404.0	3.0	2.0	40411	107	1			12	3	2	1	5	9
4	4	404.0	3.0	2.0	40411	108	1			10	3	2	1	2	9
4	4	404.0	3.0	2.0	40413	101	0	6	7	34	1	1	0	0	4
4	4	404.0	3.0	2.0	40413	102	1			32	2	2	0	4	4
4	4	404.0	3.0	2.0	40413	103	1			18	3	1	1	7	4
4	4	404.0	3.0	2.0	40413	104	1			16	3	1	1	4	4
4	4	404.0	3.0	2.0	40413	105	1			14	3	2	1	2	4
4	4	404.0	3.0	2.0	40413	106	1			11	3	2	1	2	4
4	4	404.0	3.0	2.0	40413	107	1			13	3	2	1	4	4
4	4	404.0	3.0	2.0	40414	101	1			29	1	1	0	5	9
4	4	404.0	3.0	2.0	40414	102	1			22	2	2	0	4	9
4	4	404.0	3.0	2.0	40415	101	1			46	1	1	0	10	4
4	4	404.0	3.0	2.0	40415	102	1			22	2	2	0	8	4
4	4	404.0	3.0	2.0	40415	103	1			19	3	2	1	7	4
4	4	404.0	3.0	2.0	40415	104	1			15	3	1	1	9	4
4	4	404.0	3.0	2.0	40415	105	1			13	3	2	1	7	4
4	4	404.0	3.0	2.0	40415	106	1			10	3	2	1	4	4
4	4	404.0	3.0	2.0	40415	107	1			8	3	1	1	2	4
4	4	404.0	3.0	2.0	40416	101	1			30	1	2	0	4	9
4	4	404.0	3.0	2.0	40416	102	1			16	3	1	1	3	9
4	4	404.0	3.0	2.0	40417	101	1			66	1	1	0	2	9
4	4	404.0	3.0	2.0	40417	102	1			44	2	2	0	0	9
4	4	404.0	3.0	2.0	40417	103	1			16	3	2	1	7	9
4	4	404.0	3.0	2.0	40417	104	1			14	3	1	1	6	9
4	4	404.0	3.0	2.0	40417	105	1			12	3	1	1	4	9
4	4	404.0	3.0	2.0	40417	106	1			8	3	1	1	2	9
4	4	404.0	3.0	2.0	40419	101	1			51	1	1	0	8	4
4	4	404.0	3.0	2.0	40419	102	1			40	2	2	0	7	4
4	4	404.0	3.0	2.0	40419	104	0	7							4
4	4	404.0	3.0	2.0	40419	104	0	7		14	3	1	1	3	4
4	4	404.0	3.0	2.0	40419	105	1			12	3	2	1	2	4
4	4	404.0	3.0	2.0	40419	106	1			10	3	2	1	1	4
4	4	404.0	3.0	2.0	40419	111	1			20	8	1	0	4	4
