hhid	line	district	village	villno	strno	group	k01	k02	k03	k03u	k04	k05	k05u
20315	11	2	3	203.0	2.0	2.0	11	0			0		
20315	26	2	3	203.0	2.0	2.0	26	0			0		
20316	22	2	3	203.0	2.0	2.0	22	1	600	1	0		
20316	9	2	3	203.0	2.0	2.0	9	0			0		
20316	19	2	3	203.0	2.0	2.0	19	0			0		
20316	6	2	3	203.0	2.0	2.0	6	0			0		
20316	3	2	3	203.0	2.0	2.0	3	0			0		
20316	16	2	3	203.0	2.0	2.0	16	0			0		
20316	1	2	3	203.0	2.0	2.0	1	1	70	1	0		
20316	20	2	3	203.0	2.0	2.0	20	0			0		
20316	10	2	3	203.0	2.0	2.0	10	0			0		
20316	17	2	3	203.0	2.0	2.0	17	0			0		
20316	13	2	3	203.0	2.0	2.0	13	1	100	1	0		
20316	2	2	3	203.0	2.0	2.0	2	0			0		
20316	25	2	3	203.0	2.0	2.0	25	0			0		
20316	7	2	3	203.0	2.0	2.0	7	0			0		
20316	4	2	3	203.0	2.0	2.0	4	1	20	1	0		
20316	11	2	3	203.0	2.0	2.0	11	0			0		
20316	5	2	3	203.0	2.0	2.0	5	1	5	1	0		
20316	14	2	3	203.0	2.0	2.0	14	0			0		
20316	21	2	3	203.0	2.0	2.0	21	0			0		
20316	15	2	3	203.0	2.0	2.0	15	1	180	1	0		
20316	26	2	3	203.0	2.0	2.0	26	0			0		
20316	18	2	3	203.0	2.0	2.0	18	0			0		
20316	23	2	3	203.0	2.0	2.0	23	0			0		
20316	12	2	3	203.0	2.0	2.0	12	0			0		
20316	8	2	3	203.0	2.0	2.0	8	0			0		
20316	24	2	3	203.0	2.0	2.0	24	0			0		
20317	5	2	3	203.0	2.0	2.0	5	1	15	1	0		
20317	15	2	3	203.0	2.0	2.0	15	0			0		
20317	14	2	3	203.0	2.0	2.0	14	0			0		
20317	10	2	3	203.0	2.0	2.0	10	0			0		
20317	25	2	3	203.0	2.0	2.0	25	0			0		
20317	2	2	3	203.0	2.0	2.0	2	1	75	1	1	100	1
20317	18	2	3	203.0	2.0	2.0	18	0			0		
20317	13	2	3	203.0	2.0	2.0	13	1	20	1	0		
20317	21	2	3	203.0	2.0	2.0	21	0			0		
20317	9	2	3	203.0	2.0	2.0	9	0			0		
20317	1	2	3	203.0	2.0	2.0	1	1	100	1	0		
20317	23	2	3	203.0	2.0	2.0	23	0			0		
20317	20	2	3	203.0	2.0	2.0	20	0			0		
20317	7	2	3	203.0	2.0	2.0	7	0			0		
20317	6	2	3	203.0	2.0	2.0	6	1	5	1	0		
20317	19	2	3	203.0	2.0	2.0	19	0			0		
20317	24	2	3	203.0	2.0	2.0	24	0			0		
20317	26	2	3	203.0	2.0	2.0	26	0			0		
20317	4	2	3	203.0	2.0	2.0	4	1	20	1	0		
20317	12	2	3	203.0	2.0	2.0	12	0			0		
20317	8	2	3	203.0	2.0	2.0	8	0			0		
20317	11	2	3	203.0	2.0	2.0	11	0			0		
20317	16	2	3	203.0	2.0	2.0	16	0			0		
20317	22	2	3	203.0	2.0	2.0	22	0			0		
20317	3	2	3	203.0	2.0	2.0	3	0			0		
20317	17	2	3	203.0	2.0	2.0	17	0			0		
20318	3	2	3	203.0	2.0	2.0	3	1	30	1	0		
20318	23	2	3	203.0	2.0	2.0	23	0			0		
20318	18	2	3	203.0	2.0	2.0	18	0			0		
20318	13	2	3	203.0	2.0	2.0	13	0			0		
20318	9	2	3	203.0	2.0	2.0	9	0			0		
20318	12	2	3	203.0	2.0	2.0	12	0			0		
20318	22	2	3	203.0	2.0	2.0	22	0			0		
20318	8	2	3	203.0	2.0	2.0	8	0			0		
20318	10	2	3	203.0	2.0	2.0	10	0			0		
20318	14	2	3	203.0	2.0	2.0	14	0			0		
20318	21	2	3	203.0	2.0	2.0	21	0			0		
20318	6	2	3	203.0	2.0	2.0	6	0			0		
20318	17	2	3	203.0	2.0	2.0	17	0			0		
20318	2	2	3	203.0	2.0	2.0	2	1	40	1	0		
20318	11	2	3	203.0	2.0	2.0	11	0			0		
20318	26	2	3	203.0	2.0	2.0	26	0			0		
20318	24	2	3	203.0	2.0	2.0	24	0			0		
20318	1	2	3	203.0	2.0	2.0	1	0			0		
20318	20	2	3	203.0	2.0	2.0	20	0			0		
20318	25	2	3	203.0	2.0	2.0	25	0			0		
20318	7	2	3	203.0	2.0	2.0	7	0			0		
20318	16	2	3	203.0	2.0	2.0	16	0			0		
20318	15	2	3	203.0	2.0	2.0	15	1	20	1	0		
20318	4	2	3	203.0	2.0	2.0	4	1	15	1	0		
20318	19	2	3	203.0	2.0	2.0	19	1	10	1	0		
20318	5	2	3	203.0	2.0	2.0	5	0			0		
20319	25	2	3	203.0	2.0	2.0	25	0			0		
20319	10	2	3	203.0	2.0	2.0	10	0			0		
20319	9	2	3	203.0	2.0	2.0	9	0			0		
20319	3	2	3	203.0	2.0	2.0	3	0			0		
20319	24	2	3	203.0	2.0	2.0	24	0			0		
20319	17	2	3	203.0	2.0	2.0	17	0			0		
20319	16	2	3	203.0	2.0	2.0	16	0			0		
20319	13	2	3	203.0	2.0	2.0	13	0			0		
20319	23	2	3	203.0	2.0	2.0	23	0			0		
20319	1	2	3	203.0	2.0	2.0	1	1	30	1	0		
20319	15	2	3	203.0	2.0	2.0	15	1	10	1	0		
20319	2	2	3	203.0	2.0	2.0	2	1	75	1	0		
20319	8	2	3	203.0	2.0	2.0	8	0			0		
20319	12	2	3	203.0	2.0	2.0	12	0			0		
20319	20	2	3	203.0	2.0	2.0	20	0			0		
20319	14	2	3	203.0	2.0	2.0	14	0			0		
20319	11	2	3	203.0	2.0	2.0	11	0			0		
20319	5	2	3	203.0	2.0	2.0	5	0			0		
20319	26	2	3	203.0	2.0	2.0	26	0			0		
20319	4	2	3	203.0	2.0	2.0	4	1	15	1	0		
20319	18	2	3	203.0	2.0	2.0	18	0			0		
20319	19	2	3	203.0	2.0	2.0	19	1	20	1	0		
20319	6	2	3	203.0	2.0	2.0	6	0			0		
20319	21	2	3	203.0	2.0	2.0	21	0			0		
20319	22	2	3	203.0	2.0	2.0	22	0			0		
20319	7	2	3	203.0	2.0	2.0	7	0			0		
20320	9	2	3	203.0	2.0	2.0	9	0			0		
20320	6	2	3	203.0	2.0	2.0	6	0			0		
20320	20	2	3	203.0	2.0	2.0	20	0			0		
20320	12	2	3	203.0	2.0	2.0	12	0			0		
20320	5	2	3	203.0	2.0	2.0	5	0			0		
20320	3	2	3	203.0	2.0	2.0	3	0			0		
20320	4	2	3	203.0	2.0	2.0	4	1	10	1	0		
20320	23	2	3	203.0	2.0	2.0	23	0			0		
20320	11	2	3	203.0	2.0	2.0	11	0			0		
20320	1	2	3	203.0	2.0	2.0	1	0			0		
20320	26	2	3	203.0	2.0	2.0	26	0			0		
20320	18	2	3	203.0	2.0	2.0	18	1	5	1	0		
20320	15	2	3	203.0	2.0	2.0	15	0			0		
20320	22	2	3	203.0	2.0	2.0	22	0			0		
20320	13	2	3	203.0	2.0	2.0	13	0			0		
20320	21	2	3	203.0	2.0	2.0	21	0			0		
20320	10	2	3	203.0	2.0	2.0	10	0			0		
20320	17	2	3	203.0	2.0	2.0	17	0			0		
20320	8	2	3	203.0	2.0	2.0	8	1	13	1	0		
20320	19	2	3	203.0	2.0	2.0	19	0			1	20	1
20320	14	2	3	203.0	2.0	2.0	14	0			0		
20320	24	2	3	203.0	2.0	2.0	24	0			0		
20320	7	2	3	203.0	2.0	2.0	7	0			0		
20320	2	2	3	203.0	2.0	2.0	2	0			0		
20320	25	2	3	203.0	2.0	2.0	25	0			0		
20320	16	2	3	203.0	2.0	2.0	16	0			0		
20401	9	2	4	204.0	2.0	2.0	9	1	20	1	0		
20401	16	2	4	204.0	2.0	2.0	16	0			0		
20401	25	2	4	204.0	2.0	2.0	25	0			0		
20401	14	2	4	204.0	2.0	2.0	14	0			0		
20401	5	2	4	204.0	2.0	2.0	5	0			0		
20401	19	2	4	204.0	2.0	2.0	19	0			0		
20401	11	2	4	204.0	2.0	2.0	11	0			0		
20401	3	2	4	204.0	2.0	2.0	3	0			0		
20401	8	2	4	204.0	2.0	2.0	8	1	20	1	0		
20401	20	2	4	204.0	2.0	2.0	20	0			0		
20401	4	2	4	204.0	2.0	2.0	4	1	20	1	0		
20401	22	2	4	204.0	2.0	2.0	22	1	20	1	0		
20401	18	2	4	204.0	2.0	2.0	18	1	0.5	1	0		
20401	17	2	4	204.0	2.0	2.0	17	0			0		
20401	21	2	4	204.0	2.0	2.0	21	0			0		
20401	24	2	4	204.0	2.0	2.0	24	0			0		
20401	12	2	4	204.0	2.0	2.0	12	0			0		
20401	7	2	4	204.0	2.0	2.0	7	0			0		
20401	10	2	4	204.0	2.0	2.0	10	1	1	1	0		
20401	23	2	4	204.0	2.0	2.0	23	0			0		
20401	1	2	4	204.0	2.0	2.0	1	1	100	1	0		
20401	15	2	4	204.0	2.0	2.0	15	0			0		
20401	6	2	4	204.0	2.0	2.0	6	0			0		
20401	26	2	4	204.0	2.0	2.0	26	0			0		
20401	13	2	4	204.0	2.0	2.0	13	0			0		
20401	2	2	4	204.0	2.0	2.0	2	1	150	1	0		
20402	7	2	4	204.0	2.0	2.0	7	0			0		
20402	23	2	4	204.0	2.0	2.0	23	0			0		
20402	5	2	4	204.0	2.0	2.0	5	0			0		
20402	13	2	4	204.0	2.0	2.0	13	0			0		
20402	3	2	4	204.0	2.0	2.0	3	0			0		
20402	15	2	4	204.0	2.0	2.0	15	1	220	1	0		
20402	11	2	4	204.0	2.0	2.0	11	0			0		
20402	9	2	4	204.0	2.0	2.0	9	0			0		
20402	26	2	4	204.0	2.0	2.0	26	0			0		
20402	18	2	4	204.0	2.0	2.0	18	0			0		
20402	25	2	4	204.0	2.0	2.0	25	0			0		
20402	4	2	4	204.0	2.0	2.0	4	1	20	1	0		
20402	10	2	4	204.0	2.0	2.0	10	0			0		
20402	24	2	4	204.0	2.0	2.0	24	1	145	1	0		
20402	17	2	4	204.0	2.0	2.0	17	0			0		
20402	16	2	4	204.0	2.0	2.0	16	0			0		
20402	21	2	4	204.0	2.0	2.0	21	0			0		
20402	1	2	4	204.0	2.0	2.0	1	1	330	1	0		
20402	22	2	4	204.0	2.0	2.0	22	1	90	1	0		
20402	14	2	4	204.0	2.0	2.0	14	0			0		
20402	2	2	4	204.0	2.0	2.0	2	0			0		
20402	6	2	4	204.0	2.0	2.0	6	0			0		
20402	12	2	4	204.0	2.0	2.0	12	0			0		
20402	19	2	4	204.0	2.0	2.0	19	0			0		
20402	8	2	4	204.0	2.0	2.0	8	0			0		
20402	20	2	4	204.0	2.0	2.0	20	0			0		
20403	13	2	4	204.0	2.0	2.0	13	0			0		
20403	5	2	4	204.0	2.0	2.0	5	0			0		
20403	25	2	4	204.0	2.0	2.0	25	0			0		
20403	15	2	4	204.0	2.0	2.0	15	0			0		
20403	11	2	4	204.0	2.0	2.0	11	0			0		
20403	21	2	4	204.0	2.0	2.0	21	0			0		
20403	19	2	4	204.0	2.0	2.0	19	0			0		
20403	9	2	4	204.0	2.0	2.0	9	1	10	1	0		
20403	6	2	4	204.0	2.0	2.0	6	0			0		
20403	22	2	4	204.0	2.0	2.0	22	0			0		
20403	3	2	4	204.0	2.0	2.0	3	0			0		
20403	4	2	4	204.0	2.0	2.0	4	0			1	10	1
20403	1	2	4	204.0	2.0	2.0	1	1	40	1	0		
20403	14	2	4	204.0	2.0	2.0	14	0			0		
20403	17	2	4	204.0	2.0	2.0	17	0			0		
20403	16	2	4	204.0	2.0	2.0	16	0			0		
20403	12	2	4	204.0	2.0	2.0	12	0			0		
20403	7	2	4	204.0	2.0	2.0	7	0			0		
20403	20	2	4	204.0	2.0	2.0	20	0			0		
20403	2	2	4	204.0	2.0	2.0	2	1	75	1	0		
20403	18	2	4	204.0	2.0	2.0	18	1	1	1	0		
20403	26	2	4	204.0	2.0	2.0	26	0			0		
20403	24	2	4	204.0	2.0	2.0	24	0			0		
20403	8	2	4	204.0	2.0	2.0	8	1	21	1	0		
20403	23	2	4	204.0	2.0	2.0	23	0			0		
20403	10	2	4	204.0	2.0	2.0	10	0			0		
20404	1	2	4	204.0	2.0	2.0	1	0			0		
20404	14	2	4	204.0	2.0	2.0	14	0			0		
20404	25	2	4	204.0	2.0	2.0	25	0			0		
20404	5	2	4	204.0	2.0	2.0	5	1	6	1	0		
20404	9	2	4	204.0	2.0	2.0	9	0			0		
20404	15	2	4	204.0	2.0	2.0	15	0			0		
20404	17	2	4	204.0	2.0	2.0	17	0			0		
20404	19	2	4	204.0	2.0	2.0	19	1	2	1	0		
20404	21	2	4	204.0	2.0	2.0	21	0			0		
20404	26	2	4	204.0	2.0	2.0	26	0			0		
20404	7	2	4	204.0	2.0	2.0	7	0			0		
20404	3	2	4	204.0	2.0	2.0	3	0			0		
20404	13	2	4	204.0	2.0	2.0	13	1	100	1	0		
20404	10	2	4	204.0	2.0	2.0	10	1	2	1	0		
20404	11	2	4	204.0	2.0	2.0	11	0			0		
20404	4	2	4	204.0	2.0	2.0	4	1	10	1	0		
20404	22	2	4	204.0	2.0	2.0	22	0			0		
20404	2	2	4	204.0	2.0	2.0	2	1	45	1	0		
20404	6	2	4	204.0	2.0	2.0	6	0			0		
20404	12	2	4	204.0	2.0	2.0	12	0			0		
20404	16	2	4	204.0	2.0	2.0	16	0			0		
20404	20	2	4	204.0	2.0	2.0	20	0			0		
20404	24	2	4	204.0	2.0	2.0	24	0			0		
20404	18	2	4	204.0	2.0	2.0	18	0			0		
20404	23	2	4	204.0	2.0	2.0	23	0			0		
20404	8	2	4	204.0	2.0	2.0	8	0			0		
20405	22	2	4	204.0	2.0	2.0	22	1	10	1	0		
20405	11	2	4	204.0	2.0	2.0	11	0			0		
20405	26	2	4	204.0	2.0	2.0	26	0			0		
20405	6	2	4	204.0	2.0	2.0	6	0			0		
20405	23	2	4	204.0	2.0	2.0	23	0			0		
20405	14	2	4	204.0	2.0	2.0	14	0			0		
20405	16	2	4	204.0	2.0	2.0	16	0			0		
20405	25	2	4	204.0	2.0	2.0	25	0			0		
20405	4	2	4	204.0	2.0	2.0	4	1	10	1	0		
20405	18	2	4	204.0	2.0	2.0	18	0			0		
20405	3	2	4	204.0	2.0	2.0	3	0			0		
20405	13	2	4	204.0	2.0	2.0	13	1	30	1	0		
20405	9	2	4	204.0	2.0	2.0	9	1	27	1	0		
20405	17	2	4	204.0	2.0	2.0	17	0			0		
20405	2	2	4	204.0	2.0	2.0	2	0			0		
20405	24	2	4	204.0	2.0	2.0	24	0			0		
20405	8	2	4	204.0	2.0	2.0	8	0			0		
20405	1	2	4	204.0	2.0	2.0	1	0			0		
20405	10	2	4	204.0	2.0	2.0	10	0			0		
20405	20	2	4	204.0	2.0	2.0	20	0			0		
20405	21	2	4	204.0	2.0	2.0	21	0			0		
20405	7	2	4	204.0	2.0	2.0	7	0			0		
20405	19	2	4	204.0	2.0	2.0	19	0			0		
20405	5	2	4	204.0	2.0	2.0	5	1	5	1	0		
20405	12	2	4	204.0	2.0	2.0	12	0			0		
20405	15	2	4	204.0	2.0	2.0	15	0			0		
20407	3	2	4	204.0	2.0	2.0	3	0			0		
20407	16	2	4	204.0	2.0	2.0	16	0			0		
20407	14	2	4	204.0	2.0	2.0	14	0			0		
20407	25	2	4	204.0	2.0	2.0	25	0			0		
20407	13	2	4	204.0	2.0	2.0	13	1	60	1	0		
20407	15	2	4	204.0	2.0	2.0	15	1	260	1	0		
20407	22	2	4	204.0	2.0	2.0	22	0			0		
20407	17	2	4	204.0	2.0	2.0	17	0			0		
20407	26	2	4	204.0	2.0	2.0	26	0			0		
20407	20	2	4	204.0	2.0	2.0	20	0			0		
20407	4	2	4	204.0	2.0	2.0	4	1	12	1	0		
20407	24	2	4	204.0	2.0	2.0	24	0			0		
20407	18	2	4	204.0	2.0	2.0	18	1	2	1	0		
20407	11	2	4	204.0	2.0	2.0	11	0			0		
20407	7	2	4	204.0	2.0	2.0	7	0			0		
20407	6	2	4	204.0	2.0	2.0	6	0			0		
20407	12	2	4	204.0	2.0	2.0	12	0			0		
20407	23	2	4	204.0	2.0	2.0	23	0			0		
20407	21	2	4	204.0	2.0	2.0	21	0			0		
20407	10	2	4	204.0	2.0	2.0	10	1	2	1	0		
20407	5	2	4	204.0	2.0	2.0	5	1	10	1	0		
20407	9	2	4	204.0	2.0	2.0	9	0			0		
20407	2	2	4	204.0	2.0	2.0	2	0			0		
20407	8	2	4	204.0	2.0	2.0	8	1	18	1	0		
20407	19	2	4	204.0	2.0	2.0	19	0			0		
20407	1	2	4	204.0	2.0	2.0	1	0			0		
20408	1	2	4	204.0	2.0	2.0	1	0			0		
20408	3	2	4	204.0	2.0	2.0	3	0			0		
20408	4	2	4	204.0	2.0	2.0	4	1	10	1	0		
20408	12	2	4	204.0	2.0	2.0	12	0			0		
20408	23	2	4	204.0	2.0	2.0	23	0			0		
20408	10	2	4	204.0	2.0	2.0	10	0			0		
20408	26	2	4	204.0	2.0	2.0	26	0			0		
20408	14	2	4	204.0	2.0	2.0	14	0			0		
20408	20	2	4	204.0	2.0	2.0	20	0			0		
20408	22	2	4	204.0	2.0	2.0	22	0			0		
20408	18	2	4	204.0	2.0	2.0	18	0			0		
20408	5	2	4	204.0	2.0	2.0	5	0			0		
20408	7	2	4	204.0	2.0	2.0	7	0			0		
20408	8	2	4	204.0	2.0	2.0	8	1	15	1	0		
20408	2	2	4	204.0	2.0	2.0	2	0			0		
20408	6	2	4	204.0	2.0	2.0	6	0			0		
20408	21	2	4	204.0	2.0	2.0	21	0			0		
20408	25	2	4	204.0	2.0	2.0	25	0			0		
20408	13	2	4	204.0	2.0	2.0	13	0			0		
20408	24	2	4	204.0	2.0	2.0	24	0			0		
20408	16	2	4	204.0	2.0	2.0	16	0			0		
20408	11	2	4	204.0	2.0	2.0	11	0			0		
20408	19	2	4	204.0	2.0	2.0	19	0			0		
20408	17	2	4	204.0	2.0	2.0	17	0			0		
20408	9	2	4	204.0	2.0	2.0	9	0			0		
20408	15	2	4	204.0	2.0	2.0	15	0			0		
20409	19	2	4	204.0	2.0	2.0	19	0			0		
20409	16	2	4	204.0	2.0	2.0	16	0			0		
20409	7	2	4	204.0	2.0	2.0	7	0			0		
20409	8	2	4	204.0	2.0	2.0	8	0			0		
20409	11	2	4	204.0	2.0	2.0	11	0			0		
20409	1	2	4	204.0	2.0	2.0	1	1	275	1	0		
20409	18	2	4	204.0	2.0	2.0	18	0			0		
20409	9	2	4	204.0	2.0	2.0	9	1	6	1	1	15	1
20409	4	2	4	204.0	2.0	2.0	4	1	20	1	0		
20409	25	2	4	204.0	2.0	2.0	25	0			0		
20409	26	2	4	204.0	2.0	2.0	26	0			0		
20409	2	2	4	204.0	2.0	2.0	2	1	155	1	0		
20409	20	2	4	204.0	2.0	2.0	20	0			0		
20409	23	2	4	204.0	2.0	2.0	23	0			0		
20409	12	2	4	204.0	2.0	2.0	12	0			0		
20409	13	2	4	204.0	2.0	2.0	13	0			0		
20409	14	2	4	204.0	2.0	2.0	14	0			0		
20409	5	2	4	204.0	2.0	2.0	5	0			0		
20409	17	2	4	204.0	2.0	2.0	17	0			0		
20409	21	2	4	204.0	2.0	2.0	21	0			0		
20409	22	2	4	204.0	2.0	2.0	22	1	25	1	0		
20409	15	2	4	204.0	2.0	2.0	15	0			0		
20409	6	2	4	204.0	2.0	2.0	6	0			0		
20409	24	2	4	204.0	2.0	2.0	24	0			0		
20409	10	2	4	204.0	2.0	2.0	10	1	5	1	0		
20409	3	2	4	204.0	2.0	2.0	3	1	25	1	0		
20410	17	2	4	204.0	2.0	2.0	17	0			0		
20410	11	2	4	204.0	2.0	2.0	11	0			0		
20410	12	2	4	204.0	2.0	2.0	12	0			0		
20410	9	2	4	204.0	2.0	2.0	9	1	90	1	0		
20410	4	2	4	204.0	2.0	2.0	4	1	20	1	0		
20410	20	2	4	204.0	2.0	2.0	20	1	4	1	0		
20410	3	2	4	204.0	2.0	2.0	3	0			0		
20410	8	2	4	204.0	2.0	2.0	8	1	21	1	0		
20410	19	2	4	204.0	2.0	2.0	19	0			0		
20410	23	2	4	204.0	2.0	2.0	23	0			0		
20410	26	2	4	204.0	2.0	2.0	26	0			0		
20410	22	2	4	204.0	2.0	2.0	22	0			0		
20410	1	2	4	204.0	2.0	2.0	1	0			0		
20410	10	2	4	204.0	2.0	2.0	10	0			0		
20410	2	2	4	204.0	2.0	2.0	2	1	35	1	0		
20410	6	2	4	204.0	2.0	2.0	6	0			0		
20410	21	2	4	204.0	2.0	2.0	21	1	20	1	0		
20410	25	2	4	204.0	2.0	2.0	25	0			0		
20410	18	2	4	204.0	2.0	2.0	18	0			0		
20410	15	2	4	204.0	2.0	2.0	15	0			0		
20410	13	2	4	204.0	2.0	2.0	13	0			0		
20410	5	2	4	204.0	2.0	2.0	5	0			0		
20410	14	2	4	204.0	2.0	2.0	14	0			0		
20410	7	2	4	204.0	2.0	2.0	7	0			0		
20410	24	2	4	204.0	2.0	2.0	24	0			0		
20410	16	2	4	204.0	2.0	2.0	16	0			0		
20411	4	2	4	204.0	2.0	2.0	4	1	15	1	0		
20411	11	2	4	204.0	2.0	2.0	11	0			0		
20411	13	2	4	204.0	2.0	2.0	13	1	75	1	0		
20411	15	2	4	204.0	2.0	2.0	15	0			0		
20411	10	2	4	204.0	2.0	2.0	10	0			0		
20411	19	2	4	204.0	2.0	2.0	19	0			0		
20411	6	2	4	204.0	2.0	2.0	6	0			0		
20411	25	2	4	204.0	2.0	2.0	25	0			0		
20411	18	2	4	204.0	2.0	2.0	18	1	100	1	0		
20411	8	2	4	204.0	2.0	2.0	8	0			0		
20411	16	2	4	204.0	2.0	2.0	16	0			0		
20411	3	2	4	204.0	2.0	2.0	3	1	50	1	0		
20411	1	2	4	204.0	2.0	2.0	1	0			0		
20411	14	2	4	204.0	2.0	2.0	14	0			0		
20411	12	2	4	204.0	2.0	2.0	12	0			0		
20411	2	2	4	204.0	2.0	2.0	2	1	35	1	0		
20411	23	2	4	204.0	2.0	2.0	23	0			0		
20411	9	2	4	204.0	2.0	2.0	9	0			0		
20411	26	2	4	204.0	2.0	2.0	26	0			0		
20411	24	2	4	204.0	2.0	2.0	24	0			0		
20411	22	2	4	204.0	2.0	2.0	22	0			0		
20411	7	2	4	204.0	2.0	2.0	7	0			0		
20411	5	2	4	204.0	2.0	2.0	5	0			0		
20411	17	2	4	204.0	2.0	2.0	17	0			0		
20411	20	2	4	204.0	2.0	2.0	20	0			0		
20411	21	2	4	204.0	2.0	2.0	21	0			0		
20412	18	2	4	204.0	2.0	2.0	18	0			0		
20412	24	2	4	204.0	2.0	2.0	24	0			0		
20412	21	2	4	204.0	2.0	2.0	21	0			0		
20412	9	2	4	204.0	2.0	2.0	9	0			0		
20412	8	2	4	204.0	2.0	2.0	8	0			0		
20412	2	2	4	204.0	2.0	2.0	2	1	90	1	0		
20412	7	2	4	204.0	2.0	2.0	7	0			0		
20412	20	2	4	204.0	2.0	2.0	20	0			0		
20412	22	2	4	204.0	2.0	2.0	22	0			0		
20412	25	2	4	204.0	2.0	2.0	25	0			0		
20412	10	2	4	204.0	2.0	2.0	10	0			0		
20412	15	2	4	204.0	2.0	2.0	15	0			0		
20412	17	2	4	204.0	2.0	2.0	17	0			0		
20412	4	2	4	204.0	2.0	2.0	4	1	40	1	0		
20412	12	2	4	204.0	2.0	2.0	12	0			0		
20412	19	2	4	204.0	2.0	2.0	19	0			0		
20412	16	2	4	204.0	2.0	2.0	16	0			0		
20412	5	2	4	204.0	2.0	2.0	5	1	18	1	0		
20412	1	2	4	204.0	2.0	2.0	1	0			0		
20412	14	2	4	204.0	2.0	2.0	14	0			0		
20412	13	2	4	204.0	2.0	2.0	13	1	20	1	0		
20412	11	2	4	204.0	2.0	2.0	11	0			0		
20412	3	2	4	204.0	2.0	2.0	3	0			0		
20412	26	2	4	204.0	2.0	2.0	26	0			0		
20412	6	2	4	204.0	2.0	2.0	6	0			0		
20412	23	2	4	204.0	2.0	2.0	23	0			0		
20413	24	2	4	204.0	2.0	2.0	24	0			0		
20413	10	2	4	204.0	2.0	2.0	10	0			0		
20413	14	2	4	204.0	2.0	2.0	14	0			0		
20413	4	2	4	204.0	2.0	2.0	4	1	10	1	0		
20413	3	2	4	204.0	2.0	2.0	3	0			0		
20413	20	2	4	204.0	2.0	2.0	20	0			0		
20413	13	2	4	204.0	2.0	2.0	13	0			0		
20413	15	2	4	204.0	2.0	2.0	15	0			0		
20413	12	2	4	204.0	2.0	2.0	12	0			0		
20413	22	2	4	204.0	2.0	2.0	22	1	25	1	0		
20413	23	2	4	204.0	2.0	2.0	23	0			0		
20413	6	2	4	204.0	2.0	2.0	6	0			0		
20413	1	2	4	204.0	2.0	2.0	1	1	30	1	0		
20413	8	2	4	204.0	2.0	2.0	8	1	18	1	0		
20413	17	2	4	204.0	2.0	2.0	17	0			0		
20413	9	2	4	204.0	2.0	2.0	9	0			0		
20413	2	2	4	204.0	2.0	2.0	2	1	40	1	0		
20413	21	2	4	204.0	2.0	2.0	21	0			0		
20413	16	2	4	204.0	2.0	2.0	16	0			0		
20413	25	2	4	204.0	2.0	2.0	25	0			0		
20413	5	2	4	204.0	2.0	2.0	5	1	15	1	0		
20413	18	2	4	204.0	2.0	2.0	18	0			0		
20413	7	2	4	204.0	2.0	2.0	7	0			0		
20413	26	2	4	204.0	2.0	2.0	26	0			0		
20413	19	2	4	204.0	2.0	2.0	19	0			0		
20413	11	2	4	204.0	2.0	2.0	11	0			0		
20414	14	2	4	204.0	2.0	2.0	14	0			0		
20414	10	2	4	204.0	2.0	2.0	10	1	3	1	0		
20414	9	2	4	204.0	2.0	2.0	9	0			0		
20414	18	2	4	204.0	2.0	2.0	18	1	100	1	0		
20414	22	2	4	204.0	2.0	2.0	22	0			0		
20414	12	2	4	204.0	2.0	2.0	12	0			0		
20414	25	2	4	204.0	2.0	2.0	25	0			0		
20414	24	2	4	204.0	2.0	2.0	24	1	200	1	0		
20414	21	2	4	204.0	2.0	2.0	21	0			0		
20414	26	2	4	204.0	2.0	2.0	26	0			0		
20414	20	2	4	204.0	2.0	2.0	20	0			0		
20414	19	2	4	204.0	2.0	2.0	19	0			0		
20414	17	2	4	204.0	2.0	2.0	17	0			0		
20414	15	2	4	204.0	2.0	2.0	15	0			0		
20414	11	2	4	204.0	2.0	2.0	11	0			0		
20414	8	2	4	204.0	2.0	2.0	8	1	30	1	0		
20414	7	2	4	204.0	2.0	2.0	7	0			0		
20414	1	2	4	204.0	2.0	2.0	1	0			0		
20414	2	2	4	204.0	2.0	2.0	2	0			0		
20414	4	2	4	204.0	2.0	2.0	4	1	20	1	0		
20414	13	2	4	204.0	2.0	2.0	13	0			0		
20414	3	2	4	204.0	2.0	2.0	3	1	100	1	0		
20414	6	2	4	204.0	2.0	2.0	6	0			0		
20414	5	2	4	204.0	2.0	2.0	5	1	6	1	0		
20414	23	2	4	204.0	2.0	2.0	23	0			0		
20414	16	2	4	204.0	2.0	2.0	16	0			0		
20415	2	2	4	204.0	2.0	2.0	2	1	30	1	0		
20415	12	2	4	204.0	2.0	2.0	12	0			0		
20415	13	2	4	204.0	2.0	2.0	13	1	210	1	0		
20415	22	2	4	204.0	2.0	2.0	22	1	1	1	0		
20415	24	2	4	204.0	2.0	2.0	24	0			0		
20415	1	2	4	204.0	2.0	2.0	1	1	125	1	0		
20415	10	2	4	204.0	2.0	2.0	10	0			0		
20415	5	2	4	204.0	2.0	2.0	5	1	8	1	0		
20415	18	2	4	204.0	2.0	2.0	18	0			0		
20415	26	2	4	204.0	2.0	2.0	26	0			0		
20415	20	2	4	204.0	2.0	2.0	20	0			0		
20415	17	2	4	204.0	2.0	2.0	17	0			0		
20415	19	2	4	204.0	2.0	2.0	19	0			0		
