district	village	villno	strno	group	hhid	plot	f03a	f03b	f03c	f03d	f04	f05	f06	f07	f07a	f08	f09
4	3	403.0	3.0	1.0	40310	4	13	14			4	350	2	0		0	1
4	3	403.0	3.0	1.0	40311	1	1	9	4		1	3490	2	0		0	1
4	3	403.0	3.0	1.0	40311	2	12				1	3120	2	0		0	1
4	3	403.0	3.0	1.0	40311	3	13				1	150	2	0		0	1
4	3	403.0	3.0	1.0	40312	1	1	3	9		4	4700	2	0		0	1
4	3	403.0	3.0	1.0	40312	2	12				4	3400	2	0		0	1
4	3	403.0	3.0	1.0	40312	3	2				4	3150	2	1	1	0	1
4	3	403.0	3.0	1.0	40312	4	4				4	2000	2	0		0	1
4	3	403.0	3.0	1.0	40312	5	13					300	2				
4	3	403.0	3.0	1.0	40313	1	1	9			6	1.5	1	0		0	2
4	3	403.0	3.0	1.0	40313	2	12				3	2500	2	0		0	1
4	3	403.0	3.0	1.0	40313	3	2				3	300	2	1	1	0	1
4	3	403.0	3.0	1.0	40313	4	4				3	300	2	0		0	2
4	3	403.0	3.0	1.0	40313	5	14	13				300	2				
4	3	403.0	3.0	1.0	40314	1	1	9	4		1	3450	2	0		0	1
4	3	403.0	3.0	1.0	40314	2	3				2	3250	2	0		0	1
4	3	403.0	3.0	1.0	40314	3	12				1	3150	2	0		0	1
4	3	403.0	3.0	1.0	40314	4	2				2	2700	2	1	1	0	1
4	3	403.0	3.0	1.0	40314	5	13					250	2				
4	3	403.0	3.0	1.0	40315	1	1	2	13		4	0.5	1	1	0	0	2
4	3	403.0	3.0	1.0	40315	2	9				4	2000	2	0		0	1
4	3	403.0	3.0	1.0	40316	1	1	9			4	2	1	0		0	1
4	3	403.0	3.0	1.0	40316	2	12				4	5400	2	0		0	1
4	3	403.0	3.0	1.0	40316	3	13				4	170	2	1	0	0	1
4	3	403.0	3.0	1.0	40318	1	1	9	25		4	2.5	1	0		0	1
4	3	403.0	3.0	1.0	40318	2	1	9	3	90	4	16500	2	0		0	2
4	3	403.0	3.0	1.0	40318	3	12				4	3500	2	0		0	2
4	3	403.0	3.0	1.0	40318	4	12				4	500	2	0		0	2
4	3	403.0	3.0	1.0	40318	5	2					400	2				
4	3	403.0	3.0	1.0	40319	1	12	13	9		4	0.5	1	0		0	1
4	3	403.0	3.0	1.0	40319	2	2				4	1600	2	1	1	0	1
4	3	403.0	3.0	1.0	40320	1	1	9	4		4	2	1	0		0	1
4	3	403.0	3.0	1.0	40320	2	12				4	4470	2	0		0	1
4	3	403.0	3.0	1.0	40320	3	2				4	4300	2	1	1	0	1
4	3	403.0	3.0	1.0	40320	4	13				4	170	2	0		0	1
4	4	404.0	3.0	2.0	40401	1	1	9			6	1.5	1	1	0	0	1
4	4	404.0	3.0	2.0	40401	2	2				6	7500	2	1	1	0	1
4	4	404.0	3.0	2.0	40401	3	13	14			3	3000	1	0		0	2
4	4	404.0	3.0	2.0	40402	1	9	1			4	6000	2	0		0	1
4	4	404.0	3.0	2.0	40402	2	12	14	13		4	1500	2	0		0	1
4	4	404.0	3.0	2.0	40402	3	2				4	500	2	1	1	0	1
4	4	404.0	3.0	2.0	40403	1	1	9			4	1.5	1	0		0	1
4	4	404.0	3.0	2.0	40403	2	12	14	13		4	2000	2	0		0	1
4	4	404.0	3.0	2.0	40403	3	14	13			4	600	2	0		0	1
4	4	404.0	3.0	2.0	40405	1	12	1			2	2.5	1	0		0	1
4	4	404.0	3.0	2.0	40405	2	40				2	1	1	1	1	0	1
4	4	404.0	3.0	2.0	40405	3	40	1			2	5000	2	1	1	1	2
4	4	404.0	3.0	2.0	40406	1	1	9			6	3500	2	0		0	1
4	4	404.0	3.0	2.0	40406	2	2	40			6	2100	2	1	1	0	1
4	4	404.0	3.0	2.0	40406	3	13	14			6	250	2	0		0	1
4	4	404.0	3.0	2.0	40408	1	1	9			6	0.5	1	0		0	1
4	4	404.0	3.0	2.0	40408	2	2				1	0.5	1	1	1	0	1
4	4	404.0	3.0	2.0	40408	3	13				1	150	2	1	1	0	1
4	4	404.0	3.0	2.0	40409	1	12	1	9		3	8100	2	0		0	1
4	4	404.0	3.0	2.0	40409	2	2	14			3	640	2	1	1	0	1
4	4	404.0	3.0	2.0	40410	1	1	9			6	4150	2	0		0	1
4	4	404.0	3.0	2.0	40410	2	2				6	3250	2	1	1	0	1
4	4	404.0	3.0	2.0	40410	3	4				6	3050	2	0		0	1
4	4	404.0	3.0	2.0	40410	4	13				6	400	2	0		0	1
4	4	404.0	3.0	2.0	40411	1	1	9	3		4	5000	2	0		0	1
4	4	404.0	3.0	2.0	40411	2	2				4	550	2	1	1	0	1
4	4	404.0	3.0	2.0	40411	3	12				4	550	2	1	0	0	1
4	4	404.0	3.0	2.0	40411	4	13	14			4	300	2	0		0	1
4	4	404.0	3.0	2.0	40413	1	1	12			5	1	1	0		0	1
4	4	404.0	3.0	2.0	40413	2	2				5	0.5	1	1	1	0	1
4	4	404.0	3.0	2.0	40413	3	12				5	1000	2	0		0	2
4	4	404.0	3.0	2.0	40413	4	13	16			5	900	2	1	0	0	1
4	4	404.0	3.0	2.0	40414	1	1	9			4	4900	2	0		0	1
4	4	404.0	3.0	2.0	40414	2	12				4	4000	2	0		0	1
4	4	404.0	3.0	2.0	40414	3	13				4	300	2	0		0	1
4	4	404.0	3.0	2.0	40415	1	1	3	9		4	4	1	0		0	1
4	4	404.0	3.0	2.0	40415	2	2				4	1	1	1	1	0	1
4	4	404.0	3.0	2.0	40415	3	12				4	1	1	0		0	1
4	4	404.0	3.0	2.0	40415	4	13				4	1	1	1	1	0	1
4	4	404.0	3.0	2.0	40416	1	1	9			1	1000	2	0		0	1
4	4	404.0	3.0	2.0	40416	2	12	9			1	600	2	0		0	1
4	4	404.0	3.0	2.0	40416	3	14				1	300	2	0		0	1
4	4	404.0	3.0	2.0	40417	1	1	9			4	1	1	0		0	1
4	4	404.0	3.0	2.0	40417	2	12	3			4	1	1	0		0	1
4	4	404.0	3.0	2.0	40417	3	14	13			4	950	2	1	0	0	1
4	4	404.0	3.0	2.0	40417	4	2				4	750	2	1	1	1	1
4	4	404.0	3.0	2.0	40417	5	40					600	2				
4	4	404.0	3.0	2.0	40419	1	1	9			4	1.5	1	0		0	2
4	4	404.0	3.0	2.0	40419	2	2				4	800	2	1	1	0	1
4	4	404.0	3.0	2.0	40419	3	12				4	625	2	0		0	1
4	4	404.0	3.0	2.0	40419	4	13	14			4	625	2	0		0	1
1	1	101.0	1.0	3.0	10150	1	1	9			1	7600	2	0		0	1
1	1	101.0	1.0	3.0	10151	1	1	9			1	6400	2	0		0	1
1	1	101.0	1.0	3.0	10151	2	1	12			1	4300	2	0		0	1
1	1	101.0	1.0	3.0	10151	3	14	12			1	700	2	0		0	1
1	1	101.0	1.0	3.0	10152	1	1	9	12		1	7300	2	1	0	0	1
1	1	101.0	1.0	3.0	10152	2	2				1	2400	2	1	1	0	1
1	1	101.0	1.0	3.0	10152	3	1	9			1	1900	2	0		0	1
1	1	101.0	1.0	3.0	10152	4	16				1	500	2	0		0	1
1	2	102.0	1.0	2.0	10250	1	1	9			1	1	1	0		0	2
1	2	102.0	1.0	2.0	10250	2	1	9			2	0.5	1	0		0	2
1	2	102.0	1.0	2.0	10250	3	1	9	12	13	2	2500	2	0		0	2
1	2	102.0	1.0	2.0	10251	1	1				1	4200	2	0		0	1
1	2	102.0	1.0	2.0	10251	2	9	1			1	2400	2	0		0	1
1	2	102.0	1.0	2.0	10251	3	1	13	3	12	1	2100	2	0		0	1
1	2	102.0	1.0	2.0	10251	4	2				1	1300	2	1	1	0	1
1	2	102.0	1.0	2.0	10251	5	9					1000	2				
1	2	102.0	1.0	2.0	10260	1	1	9			1	4600	2	0		0	1
1	2	102.0	1.0	2.0	10260	2	13	14			1	2800	2	0		0	1
1	2	102.0	1.0	2.0	10260	3	30				1	2200	2	1	1	0	1
1	2	102.0	1.0	2.0	10261	1	1	9			2	1200	2	1	0	0	2
1	2	102.0	1.0	2.0	10261	2	1	9			2	4000	1	1	0	0	2
1	2	102.0	1.0	2.0	10261	3	12	14			3	2000	2	0		0	2
1	2	102.0	1.0	2.0	10262	1	1	9	12	13	3	2200	2	0		0	2
1	2	102.0	1.0	2.0	10262	2	1	9	12		3	900	2	0		0	2
1	2	102.0	1.0	2.0	10263	1	1	9			1	7000	2	0		0	1
1	2	102.0	1.0	2.0	10263	2	1	9			1	4000	2	0		0	1
1	2	102.0	1.0	2.0	10263	3	1	12	13	14	1	3700	2	1	0	0	1
1	2	102.0	1.0	2.0	10264	1	1	9	12		1	3780	2	1	0	0	1
1	2	102.0	1.0	2.0	10264	2	13				1	470	2	1	1	0	1
1	2	102.0	1.0	2.0	10265	1	1	9			1	0.5	1	0		0	1
1	2	102.0	1.0	2.0	10265	2	1	3	4	9	1	3400	2	0		0	1
1	2	102.0	1.0	2.0	10265	3	1	9			1	2700	2	0		0	1
1	2	102.0	1.0	2.0	10265	4	1	9	13		1	1800	2	0		0	1
1	2	102.0	1.0	2.0	10265	5	2					1500	2				
1	2	102.0	1.0	2.0	10266	1	1	9	12	14	1	8500	2	0		0	1
1	2	102.0	1.0	2.0	10266	2	1	9	3	9	1	488	2	0		0	1
1	2	102.0	1.0	2.0	10266	3	2	13	90		1	2108	2	1	1	0	1
1	2	102.0	1.0	2.0	10267	1	1	9	12	4	2	1.5	1	1	0	0	2
1	2	102.0	1.0	2.0	10267	2	1	9			2	9000	2	0		0	2
1	2	102.0	1.0	2.0	10267	3	2				2	450	2	1	1	0	1
1	2	102.0	1.0	2.0	10267	4	13				2	180	2	0		0	2
1	2	102.0	1.0	2.0	10268	1	1	9			1	6500	2	0		0	2
1	2	102.0	1.0	2.0	10268	2	1	9			1	3550	2	0		0	2
1	2	102.0	1.0	2.0	10268	3	1	4	9		1	2100	2	0		0	2
1	2	102.0	1.0	2.0	10268	4	12	14	16		1	1780	2	0		0	2
1	2	102.0	1.0	2.0	10269	1	1	9			1	5000	2	0		0	1
1	2	102.0	1.0	2.0	10269	2	12	9	4		1	4000	2	0		0	2
1	2	102.0	1.0	2.0	10269	3	1	3	13		1	2500	2	0		0	2
1	2	102.0	1.0	2.0	10270	1	1	9			1	4400	2	0		0	1
1	2	102.0	1.0	2.0	10270	2	1	9			1	1800	2	0		0	1
1	2	102.0	1.0	2.0	10270	3	14				1	48	2	0		0	2
1	3	103.0	1.0	2.0	10350	1	1	9			4	4300	2	0		0	2
1	3	103.0	1.0	2.0	10350	2	1	3	9	13	4	3000	2	0		0	2
1	3	103.0	1.0	2.0	10350	3	2				4	700	2	1	1	0	2
1	3	103.0	1.0	2.0	10351	1	1	9			4	3800	2	0		0	2
1	3	103.0	1.0	2.0	10351	2	1	2	9		4	2100	2	0		0	2
1	3	103.0	1.0	2.0	10352	1	1	9			2	12000	2	0		0	1
1	3	103.0	1.0	2.0	10352	2	9	3			2	500	2	0		0	1
1	3	103.0	1.0	2.0	10352	3	13				2	250	2	0		0	2
1	3	103.0	1.0	2.0	10360	1	1	9	12	13	1	4947	2	0		0	3
1	3	103.0	1.0	2.0	10360	2	1	9	90	14	1	1575	2	0		0	2
1	3	103.0	1.0	2.0	10360	3	1	9	25		1	1275	2	0		0	2
1	3	103.0	1.0	2.0	10360	4	2	1	90		1	1225	2	1	1	0	2
1	3	103.0	1.0	2.0	10361	1	1	9	13		2	8250	2	0		0	1
1	3	103.0	1.0	2.0	10361	2	1	9			2	2750	2	0		0	1
1	3	103.0	1.0	2.0	10361	3	1				2	2114	2	0		0	2
1	3	103.0	1.0	2.0	10361	4	1				2	250	2	0		0	2
1	3	103.0	1.0	2.0	10362	1	1	9			1	2400	2	0		0	2
1	3	103.0	1.0	2.0	10362	2	1	9	13		1	1800	2	0		0	2
1	3	103.0	1.0	2.0	10362	3	2				1	700	2	1	1	0	2
1	3	103.0	1.0	2.0	10363	1	1	12			1	6600	2	0		0	1
1	3	103.0	1.0	2.0	10363	2	2				3	4500	2	1	1	0	1
1	3	103.0	1.0	2.0	10363	3	9	12			1	3200	2	0		0	1
1	3	103.0	1.0	2.0	10364	1	1	9			2	4900	2	0		0	1
1	3	103.0	1.0	2.0	10364	2	1	12	3		1	3500	2	0		0	1
1	3	103.0	1.0	2.0	10364	3	13	1			1	510	2	0		0	2
1	3	103.0	1.0	2.0	10364	4	14	3			1	498	2	0		0	2
1	3	103.0	1.0	2.0	10364	5	2	9				360	2				
1	3	103.0	1.0	2.0	10365	1	1	9	3		4	4100	2	0		0	2
1	3	103.0	1.0	2.0	10365	2	1	9	12	14	4	2300	2	0		0	2
1	3	103.0	1.0	2.0	10365	3	2	4			4	2200	2	1	1	1	2
1	3	103.0	1.0	2.0	10366	1	1	9	90		2	6500	2	0		0	1
1	3	103.0	1.0	2.0	10366	2	1	9	90		2	5000	2	0		0	1
1	3	103.0	1.0	2.0	10366	3	2				1	3000	2	1	1	0	1
1	3	103.0	1.0	2.0	10366	4	13				1	600	2	0		0	1
1	3	103.0	1.0	2.0	10366	5	12					600	2				
1	3	103.0	1.0	2.0	10367	1	1	9			1	8750	2	0		0	1
1	3	103.0	1.0	2.0	10367	2	12	13	16		1	3250	2	0		0	1
1	3	103.0	1.0	2.0	10367	3	1	9			1	2400	2	0		0	1
1	3	103.0	1.0	2.0	10367	4	2				1	2250	2	1	1	0	1
1	3	103.0	1.0	2.0	10368	1	1	9			2	2.25	1	0		0	1
1	3	103.0	1.0	2.0	10368	2	1	9			2	1	1	0		0	2
1	3	103.0	1.0	2.0	10368	3	2				7	1	1	1	1	0	1
1	3	103.0	1.0	2.0	10368	4	1	9	90		2	9500	2	0		0	2
1	3	103.0	1.0	2.0	10368	5	14	16	90			6000	2				
1	3	103.0	1.0	2.0	10369	1	1	9	3		1	4300	2	0		0	1
1	3	103.0	1.0	2.0	10369	2	1	9			1	3800	2	0		0	1
1	3	103.0	1.0	2.0	10369	3	2				1	2500	2	1	1	0	1
1	3	103.0	1.0	2.0	10369	4	1	9			1	1700	2	0		0	1
1	3	103.0	1.0	2.0	10369	5	13	14				1250	2				
1	4	104.0	1.0	3.0	10450	1	1	9	90		2	3300	2	0		0	1
1	4	104.0	1.0	3.0	10450	2	1	9	12		1	360	2	0		0	2
1	4	104.0	1.0	3.0	10450	3	2	14			2	320	2	1	1	0	1
1	4	104.0	1.0	3.0	10451	1	1	9			2	2800	2	0		0	1
1	4	104.0	1.0	3.0	10451	2	1	12	14		6	2100	2	0		0	1
1	4	104.0	1.0	3.0	10451	3	2				2	1650	2	1	1	0	1
1	4	104.0	1.0	3.0	10452	1	1	9	3		1	4000	2	0		0	2
1	4	104.0	1.0	3.0	10452	2	2				1	1600	2	1	1	0	2
1	5	105.0	1.0	3.0	10550	1	1	9	12		2	19500	2	0		0	1
1	5	105.0	1.0	3.0	10550	2	9	1			2	8000	2	0		0	2
1	5	105.0	1.0	3.0	10550	3	14	12			2	4300	2	0		0	1
1	5	105.0	1.0	3.0	10550	4	12	9	3		2	462	2	0		0	3
1	5	105.0	1.0	3.0	10550	5	2					350	2				
1	8	108.0	1.0	2.0	10551	1	1	9			1	1.5	1	1	0	0	2
1	8	108.0	1.0	2.0	10551	2	1	9			1	8000	2	0		0	2
1	8	108.0	1.0	2.0	10551	3	2				1	2800	2	1	1	0	1
1	8	108.0	1.0	2.0	10551	4	13				1	200	2	0		0	2
1	5	105.0	1.0	3.0	10552	1	1	9			1	8250	2	0		0	2
1	5	105.0	1.0	3.0	10552	2	1	9			1	5600	2	0		0	1
1	5	105.0	1.0	3.0	10552	3	2				1	4000	2	1	1	0	2
1	5	105.0	1.0	3.0	10552	4	14				1	450	2	0		0	2
1	5	105.0	1.0	3.0	10552	5	3	1				480	2				
1	6	106.0	1.0	3.0	10650	1	1	9			4	4000	2	0		0	1
1	6	106.0	1.0	3.0	10650	2	9	3	90		4	800	2	0		0	1
1	6	106.0	1.0	3.0	10650	3	2				4	400	2	1	1	0	1
1	6	106.0	1.0	3.0	10651	1	1	9			4	8600	2	0		0	1
1	6	106.0	1.0	3.0	10651	2	9	60	90	12	4	4200	2	0		0	1
1	6	106.0	1.0	3.0	10651	3	2				4	2200	2	1	1	0	1
1	6	106.0	1.0	3.0	10652	1	1	9	14		1	4900	2	0		0	1
1	6	106.0	1.0	3.0	10652	2	1	3	9		1	3300	2	0		0	1
1	6	106.0	1.0	3.0	10652	3	2				1	1780	2	1	1	0	1
1	7	107.0	1.0	3.0	10750	1	1	9	3		2	10000	2	0		0	1
1	7	107.0	1.0	3.0	10750	2	12				2	2600	2	0		0	1
1	7	107.0	1.0	3.0	10750	3	14				2	280	2	0		0	1
1	7	107.0	1.0	3.0	10751	1	1	9			3	4800	2	1	0	0	1
1	7	107.0	1.0	3.0	10751	2	1	9			3	3400	2	1	0	0	2
1	7	107.0	1.0	3.0	10751	3	9	14			3	2000	2	1	0	0	2
1	7	107.0	1.0	3.0	10751	4	12	9			1	1600	2	0		0	1
1	7	107.0	1.0	3.0	10752	1	1	9	3	12	2	9750	2	0		0	1
1	7	107.0	1.0	3.0	10752	2	2				2	750	2	1	1	0	1
1	7	107.0	1.0	3.0	10752	3	14				2	580	2	0		0	1
1	8	108.0	1.0	2.0	10850	1	1	9			1	1.25	1	0		0	2
1	8	108.0	1.0	2.0	10850	2	2	13	14	16	1	400	2	1	1	0	2
1	8	108.0	1.0	2.0	10852	1	1	9	12		1	3400	2	0		0	2
1	8	108.0	1.0	2.0	10852	2	1	9	14		1	2000	2	0		0	2
1	8	108.0	1.0	2.0	10852	3	2				1	1000	2	1	1	0	2
1	8	108.0	1.0	2.0	10860	1	1	9	12		1	4600	2	0		0	2
1	8	108.0	1.0	2.0	10860	2	9	1			1	2500	2	0		0	2
1	8	108.0	1.0	2.0	10860	3	1	3			1	2000	2	0		0	2
1	8	108.0	1.0	2.0	10860	4	2				1	1800	2	1	1	0	2
1	8	108.0	1.0	2.0	10860	5	13					300	2				
1	8	108.0	1.0	2.0	10861	1	1	9			2	4200	2	0		0	2
1	8	108.0	1.0	2.0	10861	2	1	9			2	3000	2	0		0	2
1	8	108.0	1.0	2.0	10861	3	1	12	14		2	2800	2	0		0	2
1	8	108.0	1.0	2.0	10862	1	1	9	12	3	1	4500	2	0		0	1
1	8	108.0	1.0	2.0	10862	2	1	9			1	300	2	0		0	1
1	8	108.0	1.0	2.0	10862	3	2				1	1900	2	1	1	0	1
1	8	108.0	1.0	2.0	10862	4	14				1	200	2	0		0	1
1	8	108.0	1.0	2.0	10863	1	1	9	90		1	2250	2	0		0	1
1	8	108.0	1.0	2.0	10863	2	1	9	14		1	1750	2	0		0	2
1	8	108.0	1.0	2.0	10863	3	1	9			1	400	2	0		0	2
1	8	108.0	1.0	2.0	10864	1	1	9			1	1890	2	0		0	1
1	8	108.0	1.0	2.0	10864	2	1	9	12		1	875	2	0		0	2
1	8	108.0	1.0	2.0	10864	3	1	9	14		1	750	2	0		0	2
1	8	108.0	1.0	2.0	10864	4	1				1	630	2	0		0	2
1	8	108.0	1.0	2.0	10865	1	1	9	12		1	1225	2	0		0	1
1	8	108.0	1.0	2.0	10865	2	1	9	90	12	1	375	2	0		0	2
1	8	108.0	1.0	2.0	10865	3	1	9			1	300	2	0		0	2
1	8	108.0	1.0	2.0	10865	4	1	40	14		1	252	2	1	1	0	1
1	8	108.0	1.0	2.0	10866	1	1	9			1	1500	2	0		0	1
1	8	108.0	1.0	2.0	10866	2	1	9	14		1	625	2	0		0	2
1	8	108.0	1.0	2.0	10867	1	1	9			6	7800	2	0		0	1
1	8	108.0	1.0	2.0	10867	2	1	9			3	4100	2	0		0	1
1	8	108.0	1.0	2.0	10867	3	1	12			3	4000	2	0		0	1
1	8	108.0	1.0	2.0	10867	4	2				3	3500	2	1	1	0	1
1	8	108.0	1.0	2.0	10867	5	1	13				2900	2				
1	8	108.0	1.0	2.0	10868	1	1	9			1	3900	2	0		0	2
1	8	108.0	1.0	2.0	10868	2	1	13			1	1700	2	0		0	2
1	8	108.0	1.0	2.0	10869	1	1	9	12		1	2800	2	0		0	2
1	8	108.0	1.0	2.0	10869	2	2				1	900	2	1	1	0	2
1	9	109.0	1.0	1.0	10950	1	1	9			4	15000	2	0		0	1
1	9	109.0	1.0	1.0	10950	2	12	9			4	10000	2	0		0	1
1	9	109.0	1.0	1.0	10950	3	2				4	3700	2	1	1	0	1
1	9	109.0	1.0	1.0	10950	4	3				4	3500	2	0		0	1
1	9	109.0	1.0	1.0	10950	5	4					3000	2				
1	9	109.0	1.0	1.0	10951	1	1	3	12		1	4000	2	0		0	1
1	9	109.0	1.0	1.0	10951	2	1	13	9		1	3700	2	0		0	1
1	9	109.0	1.0	1.0	10951	3	2				1	2500	2	1	1	0	1
1	9	109.0	1.0	1.0	10952	1	1	9			3	2275	2	0		0	1
1	9	109.0	1.0	1.0	10952	2	12	14			3	500	2	0		0	2
1	9	109.0	1.0	1.0	10953	1	12	9	13	16	3	4000	2	0		0	1
1	9	109.0	1.0	1.0	10953	2	1	3	9	4	3	3200	2	0		0	1
1	9	109.0	1.0	1.0	10953	3	2				3	900	2	1	1	0	1
1	9	109.0	1.0	1.0	10960	1	1	9	3		1	3450	2	0		0	1
1	9	109.0	1.0	1.0	10960	2	9	12	90	1	2	2300	2	0		0	2
1	9	109.0	1.0	1.0	10960	3	4				1	900	2	0		0	2
1	9	109.0	1.0	1.0	10960	4	13				1	300	2	0		0	2
1	9	109.0	1.0	1.0	10961	1	1				1	2200	2	0		0	1
1	9	109.0	1.0	1.0	10961	2	1	9	14	12	1	1450	2	0		0	2
1	9	109.0	1.0	1.0	10962	1	1	9			4	8800	2	0		0	1
1	9	109.0	1.0	1.0	10962	2	13	14	12		4	525	2	0		0	1
1	9	109.0	1.0	1.0	10963	1	1	9			4	8350	2	1	0	0	1
1	9	109.0	1.0	1.0	10963	2	1	9	12	4	3	5000	2	0		0	1
1	9	109.0	1.0	1.0	10964	1	1	12	9		1	5500	2	0		0	1
1	9	109.0	1.0	1.0	10964	2	2				1	1400	2	1	1	0	1
1	9	109.0	1.0	1.0	10964	3	13				1	330	2	0		0	1
1	9	109.0	1.0	1.0	10965	1	1	9			3	1	1	1	0	0	2
1	9	109.0	1.0	1.0	10965	2	1	9	12	14	3	0.5	1	0		0	2
1	9	109.0	1.0	1.0	10966	1	1	9			3	8000	2	0		0	1
1	9	109.0	1.0	1.0	10966	2	1	9	3		3	6500	2	1	0	0	1
1	9	109.0	1.0	1.0	10966	3	1	9			1	400	2	0		0	1
1	9	109.0	1.0	1.0	10966	4	12	16	13		1	300	2	0		0	1
1	9	109.0	1.0	1.0	10966	5	2	90				280	2				
1	9	109.0	1.0	1.0	10967	1	1	9	90		4	10500	2	0		0	1
1	9	109.0	1.0	1.0	10967	2	1	14			4	1200	2	0		0	1
1	9	109.0	1.0	1.0	10967	3	13				4	420	2	0		0	1
1	9	109.0	1.0	1.0	10968	1	1	3	9	12	4	15000	2	0		0	1
1	9	109.0	1.0	1.0	10968	2	1	3	13	14	4	12250	2	0		0	1
1	9	109.0	1.0	1.0	10968	3	2				3	2250	2	1	1	0	1
1	9	109.0	1.0	1.0	10968	4	1	12	9	4	6	1500	2	0		0	1
1	9	109.0	1.0	1.0	10969	1	1	9	3	12	4	2840	2	0		0	1
1	9	109.0	1.0	1.0	10969	2	1	9	13		4	16000	2	0		0	2
1	9	109.0	1.0	1.0	10969	3	2	14			5	950	2	1	1	0	2
1	10	110.0	1.0	1.0	11050	1	9	12	1	3	1	6500	2	1	1	0	1
1	10	110.0	1.0	1.0	11050	2	2				1	4000	2	1	1	0	1
1	10	110.0	1.0	1.0	11050	3	9	14	3	13	1	3500	2	0		0	2
1	10	110.0	1.0	1.0	11051	1	1	3	9		1	4750	2	0		0	1
1	10	110.0	1.0	1.0	11051	2	1	3	9	14	1	4750	2	0		0	1
1	10	110.0	1.0	1.0	11051	3	2				1	1450	2	1	1	0	1
1	10	110.0	1.0	1.0	11052	1	1	3	9		1	1	1	1	0	0	1
1	10	110.0	1.0	1.0	11052	2	12	1			1	4000	2	0		0	1
1	10	110.0	1.0	1.0	11052	3	14	16	12	1	1	700	2	0		0	1
1	10	110.0	1.0	1.0	11053	1	1	9	12	90	3	2	1	1	0	0	1
1	10	110.0	1.0	1.0	11053	2	1	9	13	14	3	0.5	1	0		0	1
1	10	110.0	1.0	1.0	11053	3	2				3	1500	2	1	1	0	1
1	10	110.0	1.0	1.0	11054	1	1	9	3	4	7	2	2	1	1	0	1
1	10	110.0	1.0	1.0	11054	2	1	12	9	13	7	0.5	1	0		0	2
1	10	110.0	1.0	1.0	11054	3	2				7	2500	2	1	1	0	1
1	10	110.0	1.0	1.0	11060	1	1	9	12	13	4	6200	2	0		0	2
1	10	110.0	1.0	1.0	11060	2	1	9	12		4	3450	2	0		0	2
1	10	110.0	1.0	1.0	11060	3	1	9	12		4	2340	2	0		0	2
1	10	110.0	1.0	1.0	11060	4	2	90			4	1600	2	1	1	0	2
1	10	110.0	1.0	1.0	11061	1	1	9			1	2400	2	0		0	1
1	10	110.0	1.0	1.0	11061	2	1	9	4	12	1	1850	2	0		0	1
1	10	110.0	1.0	1.0	11061	3	13				1	740	2	0		0	2
1	10	110.0	1.0	1.0	11062	1	1	12	13	3	1	6000	2	0		0	1
1	10	110.0	1.0	1.0	11062	2	12	9			1	3000	2	0		0	1
1	10	110.0	1.0	1.0	11063	1	1	9	12	16	4	1	1	1	0	1	1
1	10	110.0	1.0	1.0	11063	2	1	9	4		4	0.5	1	1	0	0	1
1	10	110.0	1.0	1.0	11064	1	1	9	3		1	3500	2	0		0	1
1	10	110.0	1.0	1.0	11064	2	2				1	1000	2	1	1	0	1
1	10	110.0	1.0	1.0	11065	1	1	9			4	15000	2	0		0	1
1	10	110.0	1.0	1.0	11065	2	1	12	13	14	1	10000	2	0		0	1
1	10	110.0	1.0	1.0	11065	3	2				1	4300	2	1	1	0	1
1	10	110.0	1.0	1.0	11065	4	12	9	90		1	4000	2	0		0	1
1	10	110.0	1.0	1.0	11066	1	1	9	12	13	3	1500	2	0		0	1
1	10	110.0	1.0	1.0	11066	2	2				3	1350	2	1	1	0	1
1	10	110.0	1.0	1.0	11067	1	1	9	90	14	5	2340	2	0		0	1
1	10	110.0	1.0	1.0	11067	2	1	9	3	13	5	1240	2	0		0	2
1	10	110.0	1.0	1.0	11068	1	1	9	90		4	8000	2	0		0	1
1	10	110.0	1.0	1.0	11068	2	1	9	12		4	6800	2	0		0	1
1	10	110.0	1.0	1.0	11068	3	2				4	720	2	1	1	0	1
1	10	110.0	1.0	1.0	11068	4	13				2	200	2	1	0	0	1
1	10	110.0	1.0	1.0	11069	1	1	3	9	12	3	3790	2	0		0	1
1	10	110.0	1.0	1.0	11069	2	2				3	900	2	1	1	0	1
1	10	110.0	1.0	1.0	11070	1	1	12	3	9	1	1.5	1	1	0	0	1
1	10	110.0	1.0	1.0	11070	2	14	9	1	4	1	3000	2	0		0	1
1	10	110.0	1.0	1.0	11070	3	1	9	12		1	1500	2	0		0	1
1	10	110.0	1.0	1.0	11070	4	2				1	1300	2	1	1	0	1
1	10	110.0	1.0	1.0	11071	1	1	9			1	4000	2	0		0	1
1	10	110.0	1.0	1.0	11071	2	1	9			1	2800	2	0		0	2
1	10	110.0	1.0	1.0	11071	3	2				1	1500	2	1	1	0	1
1	10	110.0	1.0	1.0	11072	1	1	9	3		4	10500	2	0		0	1
1	10	110.0	1.0	1.0	11072	2	1	9			4	3025	2	0		0	1
1	10	110.0	1.0	1.0	11072	3	12				4	2100	2	0		0	2
1	10	110.0	1.0	1.0	11072	4	13	14			4	1850	2	1	0	0	2
1	11	111.0	1.0	1.0	11150	1	1	9	90		1	5250	2	0		0	2
1	11	111.0	1.0	1.0	11150	2	1	3	13		1	4375	2	0		0	2
