district	village	villno	strno	group	hhid	n1	n2	n3	n4	n5	n6	n7	n8	n9	n10	n11	n12	n13	n14	n15	n16	n17	n18	n19	n20	n21	n22	n23	n24	n25	n26	n27	n28	n29	n30	n31	n32	n33	n34	n35	n36	n37	n38
2	4	204.0	2.0	2.0	20461	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0	3	0	1	0	36	0	0	0	0	0	0	0	0	4.5	5.0	1	3	4	1	2	0
2	4	204.0	2.0	2.0	20462	0	1	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	2	1	1	0	0	1	0	0	0	3.0	4.0	1	2	5	1	2	0
2	4	204.0	2.0	2.0	20463	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	2	0	1	0	1	1	1	0	0	0	0	0	0	3.0	4.0	1	2	1	1	2	0
2	4	204.0	2.0	2.0	20464	1	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	0	0	2	1	1	0	0	0	0	0	0	3.0	4.0	1	2	4	1	1	0
2	4	204.0	2.0	2.0	20465	0	1	0	1	0	0	0	1	0	0	0	1	1	0	0	2	0	1	0	1	0	2	1	1	0	0	0	0	0	0	4.0	6.0	1	2	5	1	2	0
2	4	204.0	2.0	2.0	20466	1	1	0	0	0	0	0	0	2	0	0	1	1	0	0	2	0	2	0	1	0	2	0	1	0	0	1	0	0	0	3.5	4.0	1	2	4	1	2	1
2	4	204.0	2.0	2.0	20467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	2	1	1	0	0	1	0	0	0	3.0	3.0	1	2	1	1	2	0
2	4	204.0	2.0	2.0	20468	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	2	1	1	0	1	0	7	0	2	0	0	0	0	0	0	5.0	5.0	1	3	2	1	2	0
2	4	204.0	2.0	2.0	20469	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	1	0	2	1	1	1	0	0	1	0	0	2.0	3.0	1	9	2	1	1	0
2	5	205.0	2.0	1.0	20550	1	1	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	1	0	1	0	2	0	0	0	0	0	0	0	0	3.0	4.0	1	1	1	1	1	0
2	5	205.0	2.0	1.0	20551	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	1	0	1	0	2	1	1	0	0	0	0	0	0	2.0	3.0	1	2	1	1	2	0
2	5	205.0	2.0	1.0	20552	1	1	0	0	0	0	0	2	1	0	0	1	0	0	0	2	0	2	0	1	0	2	1	1	0	0	1	0	0	0	4.0	4.5	1	2	1	1	2	0
2	5	205.0	2.0	1.0	20560	1	1	0	0	0	0	0	4	0	0	0	1	1	0	0	3	0	1	0	4	0	1	0	0	0	0	0	0	0	0	5.0	4.0	1	2	4	1	2	1
2	5	205.0	2.0	1.0	20561	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	2	0	1	0	5	1	2	0	0	1	0	0	0	4.0	6.0	1	3	1	1	2	0
2	5	205.0	2.0	1.0	20562	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3.0	4.0	1	2	1	1	1	0
2	5	205.0	2.0	1.0	20563	1	0	0	0	0	0	0	4	0	0	0	1	0	0	0	3	0	1	0	1	0	3	1	1	1	0	0	0	0	0	4.0	3.0	1	2	1	1	2	0
2	5	205.0	2.0	1.0	20564	1	1	0	1	0	1	0	5	0	0	0	0	0	0	0	3	0	4	0	1	0	5	2	0	0	0	1	0	0	0	6.0	5.0	1	2	1	1	2	0
2	5	205.0	2.0	1.0	20565	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	2	0	1	0	0	0	0	0	0	5.0	6.0	1	2	5	1	1	1
2	5	205.0	2.0	1.0	20566	0	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	1	0	4	1	2	0	0	1	0	0	0	3.0	4.0	1	1	1	1	2	0
2	5	205.0	2.0	1.0	20567	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	2	0	1	0	4	1	2	0	0	1	0	0	0	6.0	5.0	1	2	1	1	2	0
2	5	205.0	2.0	1.0	20568	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	2	0	6	1	1	0	0	0	0	0	0	5.0	6.0	1	2	4	1	1	1
2	5	205.0	2.0	1.0	20569	1	1	0	0	0	0	1	3	2	0	0	0	0	0	0	0	0	1	0	1	0	4	0	1	0	0	0	0	0	0	4.0	6.0	1	2	1	1	2	0
2	6	206.0	2.0	1.0	20650	1	1	0	0	0	0	1	2	0	0	0	1	1	1	0	1	0	0	1	1	0	3	0	1	0	0	0	0	0	0	3.0	4.0	1	2	1	1	1	0
2	6	206.0	2.0	1.0	20651	1	2	0	0	0	0	1	2	6	0	0	0	1	2	0	3	0	3	0	1	0	5	1	1	0	0	1	0	0	0	5.0	6.0	3	3	5	1	2	0
2	6	206.0	2.0	1.0	20660	2	2	0	1	1	2	1	15	4	0	1	3	2	1	0	4	0	4	0	1	0	5	1	1	0	0	1	0	0	0	6.0	7.0	1	3	5	1	2	1
2	6	206.0	2.0	1.0	20661	1	2	0	1	0	0	0	1	3	0	0	1	0	0	0	1	0	1	1	0	4	0	1	0	0	0	0	0	0	0	3.0	5.0	1	3	1	1	2	0
2	6	206.0	2.0	1.0	20662	1	1	0	1	0	0	0	5	0	0	0	0	0	0	0	2	0	1	0	1	0	2	1	1	0	0	0	0	0	0	3.0	2.0	1	2	1	1	2	0
2	6	206.0	2.0	1.0	20663	0	2	0	1	1	0	0	3	1	0	0	1	0	0	0	3	0	1	0	1	0	4	1	1	0	0	0	0	0	0	4.0	3.0	1	2	1	1	2	0
2	6	206.0	2.0	1.0	20664	0	0	0	0	0	0	0	3	1	0	0	1	0	0	0	1	0	0	0	1	0	2	0	1	0	0	0	0	0	0	2.0	3.0	1	2	1	1	1	0
2	6	206.0	2.0	1.0	20665	0	1	0	0	0	0	0	3	0	0	0	1	0	0	0	1	0	1	0	1	0	4	1	1	0	0	1	0	0	0	3.0	5.0	1	3	1	1	2	0
2	6	206.0	2.0	1.0	20666	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	1	0	3	1	0	0	0	0	0	0	0	3.0	4.0	1	3	1	1	2	0
2	6	206.0	2.0	1.0	20667	1	1	0	1	0	0	0	4	0	0	0	1	0	0	0	2	0	1	0	1	0	3	0	1	0	0	1	0	0	0	4.0	3.0	1	3	5	1	2	0
2	6	206.0	2.0	1.0	20668	1	1	0	0	1	0	0	5	0	0	0	0	0	0	0	2	0	1	0	1	0	5	1	1	0	0	0	0	0	0	4.0	3.0	1	2	1	1	2	0
2	6	206.0	2.0	1.0	20669	1	1	0	0	1	0	1	0	4	0	0	1	0	0	1	4	0	2	0	1	0	4	1	1	0	1	0	0	0	0	5.0	4.0	3	3	1	1	3	0
2	7	207.0	2.0	2.0	20750	0	1	0	0	0	0	0	2	0	0	0	2	0	0	0	2	0	3	1	1	0	4	1	1	0	0	1	0	0	0	5.0	6.0	1	2	1	1	2	0
2	7	207.0	2.0	2.0	20752	1	0	0	0	0	2	0	1	0	0	1	1	0	0	0	1	0	1	1	1	0	3	1	1	0	0	1	0	0	0	3.0	4.5	1	2	1	1	2	0
2	7	207.0	2.0	2.0	20753	1	1	0	1	0	0	0	2	1	0	0	1	0	0	0	1	0	1	0	1	0	3	1	1	0	0	0	0	0	0	3.0	4.0	1	3	2	1	2	0
2	7	207.0	2.0	2.0	20760	1	1	0	1	0	0	0	2	0	0	0	0	1	0	0	0	1	4	1	2	0	6	1	1	1	0	0	3	0	1	5.0	6.0	1	3	1	1	2	0
2	7	207.0	2.0	2.0	20761	1	2	0	1	1	0	1	0	2	0	0	0	0	0	0	2	1	2	0	1	0	5	0	1	0	0	1	0	0	0	5.0	6.0	3	3	5	1	2	0
2	7	207.0	2.0	2.0	20762	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	2.5	3.0	1	2	1	1	2	0
2	7	207.0	2.0	2.0	20763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	6	0	1	0	0	1	0	0	0	4.0	4.0	1	2	1	1	2	0
2	7	207.0	2.0	2.0	20764	1	1	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	2	0	1	0	4	1	2	0	0	1	0	0	0	7.0	6.0	1	3	4	1	2	1
2	7	207.0	2.0	2.0	20765	1	1	0	0	0	0	1	5	4	0	0	0	0	1	0	3	0	2	0	1	0	6	1	3	0	0	1	0	0	0	5.0	3.0	1	2	1	1	2	0
2	7	207.0	2.0	2.0	20766	1	1	0	1	1	0	1	4	3	0	0	1	0	1	0	2	0	3	0	1	0	4	1	2	0	0	0	0	0	0	5.0	6.0	1	2	5	1	1	0
2	7	207.0	2.0	2.0	20767	0	2	0	0	0	0	0	2	0	0	0	0	1	0	0	2	0	1	0	1	0	4	1	2	0	0	0	0	0	0	4.0	5.0	1	2	1	1	1	0
2	7	207.0	2.0	2.0	20768	1	1	0	1	0	0	0	0	7	0	0	1	1	0	0	0	0	1	0	1	0	2	0	1	0	0	0	0	0	0	7.0	5.0	1	2	4	1	2	1
2	7	207.0	2.0	2.0	20769	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	3	0	0	0	1	0	3	0	1	0	0	0	0	0	0	6.0	3.0	1	2	2	1	2	1
2	8	208.0	2.0	1.0	20850	0	0	0	0	1	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3.0	4.0	1	3	1	1	2	0
2	8	208.0	2.0	1.0	20852	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	2	0	0	0	0	1	0	0	0	3.0	5.0	1	3	1	1	2	0
2	8	208.0	2.0	1.0	20853	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3.0	7.0	1	2	1	1	1	0
2	8	208.0	2.0	1.0	20860	1	1	0	0	0	0	0	5	1	0	0	1	0	0	0	3	0	2	0	2	0	3	1	1	1	0	0	0	0	0	6.0	4.0	1	3	1	1	2	1
2	8	208.0	2.0	1.0	20861	1	1	0	0	0	0	0	4	3	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	0	0	0	0	0	3.0	4.0	1	3	1	1	2	1
2	8	208.0	2.0	1.0	20862	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	4	0	0	0	0	0	0	0	0	4.0	5.0	1	2	1	1	1	0
2	8	208.0	2.0	1.0	20863	1	1	0	0	0	0	0	0	4	0	0	0	1	1	0	3	0	1	0	1	0	2	0	0	0	0	1	0	0	0	5.0	6.0	1	2	1	1	2	1
2	8	208.0	2.0	1.0	20864	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0	2	0	1	0	0	1	0	0	0	4.0	5.0	1	3	1	1	2	0
2	8	208.0	2.0	1.0	20865	1	1	0	1	1	0	0	4	3	0	0	1	0	0	0	0	0	1	1	1	0	3	1	2	0	0	2	0	0	0	2.0	3.0	1	2	1	1	2	0
2	8	208.0	2.0	1.0	20866	1	1	0	0	0	0	1	2	0	0	0	1	0	0	0	2	0	1	0	1	0	2	0	0	0	0	0	0	0	0	3.0	3.0	1	2	5	1	1	0
2	8	208.0	2.0	1.0	20867	1	0	0	1	0	0	1	3	2	0	0	1	0	0	0	1	0	2	1	1	0	6	1	0	0	0	1	0	0	0	4.0	5.0	1	3	5	1	2	1
2	8	208.0	2.0	1.0	20868	1	0	0	2	0	0	0	2	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	4.0	5.0	1	2	4	1	1	0
2	8	208.0	2.0	1.0	20869	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	0	2	1	1	0	0	1	0	0	0	3.0	5.0	1	2	1	1	2	0
2	9	209.0	2.0	3.0	20950	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5.0	8.0	3	3	5	1	3	1
3	1	301.0	3.0	2.0	30150	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	2	0	0	0	3	1	1	0	0	0	0	0	0	5.0	6.0	1	2	1	1	2	0
3	1	301.0	3.0	2.0	30151	0	1	0	0	0	3	1	3	0	0	0	1	0	0	0	0	0	2	0	1	0	2	0	1	0	0	1	0	0	0	5.0	6.0	1	2	1	1	2	0
3	1	301.0	3.0	2.0	30152	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3.0	4.0	1	2	1	1	2	0
3	1	301.0	3.0	2.0	30160	1	1	0	0	0	0	1	1	4	0	0	1	1	0	0	1	0	1	0	1	0	4	1	1	0	0	1	0	0	0	5.0	5.0	1	2	1	1	2	0
3	1	301.0	3.0	2.0	30161	1	1	0	2	3	3	2	3	12	2	0	2	0	1	1	3	1	2	0	1	0	6	1	1	1	0	0	0	0	0	9.0	9.5	3	3	5	2	3	1
3	1	301.0	3.0	2.0	30162	1	1	0	0	0	0	1	3	2	0	0	1	0	0	0	1	0	0	0	1	0	2	1	1	0	0	1	0	0	0	6.0	5.0	1	2	1	1	2	0
3	1	301.0	3.0	2.0	30163	0	0	0	0	0	1	1	2	1	0	0	1	1	0	0	1	0	1	0	0	0	2	0	1	0	0	0	0	0	0	5.0	6.0	1	2	1	1	2	1
3	1	301.0	3.0	2.0	30164	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	2	0	1	0	0	0	0	0	0	3.0	4.0	1	2	1	1	2	0
3	1	301.0	3.0	2.0	30165	1	1	0	0	0	1	0	3	3	0	0	2	0	1	0	1	0	2	0	1	0	3	1	3	1	0	1	0	0	0	4.0	5.0	1	2	1	1	2	0
3	1	301.0	3.0	2.0	30166	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4.0	5.0	1	3	1	1	2	0
3	1	301.0	3.0	2.0	30167	1	1	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	1	0	1	0	3	1	1	0	0	0	0	0	0	5.0	4.0	1	2	1	1	1	0
3	1	301.0	3.0	2.0	30168	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	1	0	0	0	2	1	1	0	0	1	0	0	0	5.0	6.0	1	2	1	1	2	0
3	1	103.0	1.0	2.0	30169	0	1	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	3	1	1	0	0	0	0	0	0	4.0	5.0	1	2	1	1	2	0
3	2	302.0	3.0	2.0	30250	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	2	0	1	0	0	0	4	1	2	0	0	1	0	0	0	4.0	5.0	1	2	1	1	2	0
3	2	302.0	3.0	2.0	30251	0	0	0	0	0	0	1	1	3	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	7.0	5.0	3	2	1	1	2	0
3	2	302.0	3.0	2.0	30260	1	0	0	0	0	0	1	1	5	0	0	1	0	0	0	3	0	0	0	0	0	2	0	1	0	0	0	0	0	0	5.0	6.0	1	1	2	1	2	0
3	2	302.0	3.0	2.0	30261	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	1	0	4	1	0	0	0	0	0	0	0	5.0	4.0	1	2	1	1	1	0
3	2	302.0	3.0	2.0	30262	0	0	0	1	0	0	1	2	3	0	0	1	0	0	0	0	0	1	0	0	0	2	1	1	0	0	0	0	0	0	4.0	4.5	1	2	1	1	2	0
3	2	302.0	3.0	2.0	30263	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	1	0	2	0	4	1	2	0	0	1	0	0	0	4.5	5.0	1	2	1	1	2	0
3	2	302.0	3.0	2.0	30264	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	3	1	1	1	0	0	0	0	0	5.0	5.0	1	2	1	1	2	0
3	2	302.0	3.0	2.0	30265	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	4	0	0	0	0	0	22	0	0	0	0	0	0	0	0	5.0	6.0	1	2	1	1	2	0
3	2	302.0	3.0	2.0	30266	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	3.0	3.5	1	1	1	1	3	0
3	2	302.0	3.0	2.0	30267	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2.5	2.5	1	1	1	1	1	0
3	2	302.0	3.0	2.0	30268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4.0	4.0	1	1	1	1	1	0
3	2	302.0	3.0	2.0	30269	1	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	0	1	0	4	2	2	0	0	0	0	0	0	6.0	7.0	1	2	1	1	3	0
3	3	303.0	3.0	1.0	30350	1	1	0	1	1	1	0	1	1	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3.5	4.0	1	2	1	1	2	0
3	3	303.0	3.0	1.0	30351	1	1	0	0	0	0	1	0	4	0	0	0	1	0	0	3	0	1	0	0	0	2	0	1	0	0	1	0	0	0	4.0	4.0	1	1	1	1	3	0
3	3	303.0	3.0	1.0	30352	1	1	0	1	0	1	1	3	5	1	0	3	2	1	2	3	2	1	0	1	0	6	1	4	1	1	2	0	0	0	5.0	6.0	3	1	1	1	3	0
3	3	303.0	3.0	1.0	30354	2	1	0	0	1	0	1	1	3	0	0	1	1	0	0	2	0	1	0	1	0	3	1	1	0	0	0	0	0	0	6.0	5.0	1	2	1	1	2	0
3	3	303.0	3.0	1.0	30360	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	2	0	1	0	0	1	0	0	0	3.0	5.0	1	1	1	1	1	0
3	3	303.0	3.0	1.0	30361	1	1	0	0	0	1	1	2	4	0	0	0	1	0	0	3	0	2	0	1	0	2	0	1	0	0	1	0	0	0	4.0	5.0	1	2	1	1	2	0
3	3	303.0	3.0	1.0	30362	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	5.0	5.0	1	2	1	1	2	0
3	3	303.0	3.0	1.0	30363	0	1	0	1	1	1	2	6	2	0	0	2	1	0	0	1	0	1	0	1	0	4	0	1	0	0	1	0	0	0	5.0	6.0	1	2	1	1	2	0
3	3	303.0	3.0	1.0	30364	1	1	0	1	1	1	2	0	4	1	0	2	1	0	1	0	0	1	0	2	0	2	0	1	1	0	1	0	0	0	5.0	5.5	1	2	1	1	2	0
3	3	303.0	3.0	1.0	30365	0	1	0	1	0	0	1	1	1	0	0	2	1	0	0	1	0	1	0	1	0	3	1	2	1	1	0	0	0	0	6.0	7.0	1	2	1	1	2	0
3	3	303.0	3.0	1.0	30366	1	2	0	0	1	0	1	1	6	0	0	2	1	1	1	3	0	1	0	1	0	5	1	2	0	0	1	1	0	0	10.0	8.0	3	3	4	1	3	0
3	3	303.0	3.0	1.0	30367	1	3	0	1	0	1	1	4	2	1	0	1	1	0	0	1	1	2	0	1	0	3	0	1	1	0	1	0	0	0	6.0	7.0	3	2	2	1	3	1
3	3	303.0	3.0	1.0	30368	0	2	0	3	1	2	1	2	7	0	0	1	1	0	0	5	0	2	0	1	0	5	1	2	1	0	1	2	0	0	7.0	5.0	1	1	1	1	2	0
3	3	303.0	3.0	1.0	30369	1	2	0	0	0	2	1	1	3	0	0	2	1	1	0	2	1	1	0	1	0	2	1	3	0	0	1	0	0	0	8.0	6.0	3	1	1	1	3	0
3	4	304.0	3.0	3.0	30450	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2.0	3.0	1	1	1	1	2	0
3	4	304.0	3.0	3.0	30451	0	1	0	0	0	1	1	2	4	0	1	1	0	0	0	5	0	1	0	1	0	2	1	1	0	0	0	0	0	0	5.0	4.0	1	2	1	1	2	0
3	4	304.0	3.0	3.0	30452	0	1	0	0	0	1	1	3	2	0	2	1	0	0	0	2	0	1	0	1	0	2	1	1	0	0	0	0	0	0	4.0	4.0	1	2	6	1	2	0
3	4	304.0	3.0	3.0	30453	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	4.0	4.0	1	2	2	1	1	0
3	4	304.0	3.0	3.0	30454	1	1	0	0	0	1	0	2	0	0	0	1	0	0	0	2	0	0	0	1	0	2	0	0	0	0	1	0	0	0	5.0	4.0	1	2	1	1	2	0
3	5	305.0	3.0	3.0	30550	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	5.0	4.0	1	2	1	1	1	0
3	5	305.0	3.0	3.0	30551	1	0	0	0	0	0	1	1	2	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	3.0	5.0	1	2	4	1	2	0
3	5	305.0	3.0	3.0	30552	1	1	0	0	0	1	1	4	2	0	0	1	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	5.0	4.0	1	1	1	1	1	0
4	1	401.0	3.0	3.0	40150	1	1	0	0	1	0	0	4	0	0	0	1	1	0	0	5	0	2	0	1	0	4	1	1	0	0	0	0	0	0	5.0	4.0	1	1	1	1	2	0
4	1	401.0	3.0	3.0	40151	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	1	0	1	0	1	0	2	0	0	0	0	0	0	0	0	4.0	4.0	1	1	1	1	2	0
4	1	401.0	3.0	3.0	40152	1	2	0	1	1	0	1	3	6	0	0	1	2	0	0	2	0	0	0	1	0	3	1	2	0	0	0	0	0	0	5.0	4.0	1	1	1	1	2	0
4	2	402.0	3.0	1.0	40250	0	1	0	0	0	0	0	3	0	0	0	1	1	0	0	3	0	1	0	2	0	2	1	1	0	0	0	0	0	0	4.0	4.5	1	3	1	1	2	0
4	2	402.0	3.0	1.0	40251	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	6	1	1	0	0	0	0	0	0	5.0	6.0	1	1	1	1	2	0
4	2	402.0	3.0	1.0	40252	1	1	0	0	0	1	1	4	4	0	0	0	1	0	0	1	0	2	0	2	0	4	1	1	0	0	0	0	0	0	4.0	6.0	1	2	1	1	2	1
4	2	402.0	3.0	1.0	40260	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	2	0	1	0	0	2	1	1	0	0	0	0	0	7.0	5.0	1	1	2	1	2	0
4	2	402.0	3.0	1.0	40261	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	2	1	0	0	0	0	0	0	0	5.0	6.0	1	1	1	1	2	0
4	2	402.0	3.0	1.0	40262	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	1	0	1	0	4	3	2	0	0	0	0	0	0	6.0	5.0	1	1	1	1	2	0
4	2	402.0	3.0	1.0	40263	0	1	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	1	0	1	0	0	5	1	1	0	0	0	0	0	4.5	5.0	1	2	1	1	2	0
4	2	402.0	3.0	1.0	40264	1	1	0	1	1	0	1	5	4	0	0	1	1	0	0	2	0	2	0	1	0	5	1	2	0	0	1	0	0	0	5.0	4.0	1	2	2	1	2	0
4	2	402.0	3.0	1.0	40265	0	1	0	0	0	1	2	1	4	1	0	0	1	1	1	1	0	1	0	1	0	2	0	1	1	0	0	0	0	0	6.0	8.0	3	3	4	1	3	1
4	2	402.0	3.0	1.0	40266	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3.0	4.0	1	1	1	1	2	0
4	2	402.0	3.0	1.0	40267	1	2	0	0	0	0	1	6	1	0	0	1	2	0	0	5	0	1	0	1	0	4	2	2	0	0	0	0	0	0	4.0	3.5	1	1	1	1	2	0
4	2	402.0	3.0	1.0	40268	1	1	0	0	1	2	1	5	4	0	0	1	0	0	0	4	0	3	0	1	0	7	1	1	0	0	1	0	0	0	4.0	3.0	1	2	1	1	2	0
4	2	402.0	3.0	1.0	40269	1	1	0	0	0	0	0	6	1	0	0	0	1	0	0	2	0	1	0	1	0	3	0	1	0	0	0	0	0	0	4.5	5.5	1	2	4	1	2	0
4	3	403.0	3.0	1.0	40350	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	1	0	0	0	3	1	1	0	0	0	0	0	0	6.0	8.0	1	2	1	1	2	0
4	3	403.0	3.0	1.0	40351	1	0	0	0	0	1	1	2	2	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4.5	5.0	1	2	1	1	2	0
4	3	403.0	3.0	1.0	40352	0	1	0	0	0	0	0	3	0	0	0	0	1	0	1	1	0	2	0	1	0	2	1	1	0	0	0	0	0	0	3.0	5.0	1	5	1	1	2	0
4	3	403.0	3.0	1.0	40353	0	1	0	0	0	1	2	5	3	0	0	1	2	0	0	3	0	1	0	3	0	4	1	1	0	0	0	0	0	0	6.0	5.0	1	1	2	1	2	0
4	3	403.0	3.0	1.0	40354	0	1	0	0	0	0	0	4	0	0	0	0	1	0	0	1	0	1	0	1	0	3	0	0	0	0	0	0	0	0	5.0	4.0	1	2	2	1	2	0
4	3	403.0	3.0	1.0	40360	1	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	1	0	2	1	0	0	0	0	0	0	0	4.0	5.5	1	1	1	1	2	0
4	3	403.0	3.0	1.0	40361	0	2	0	1	1	0	1	5	3	0	0	0	1	1	0	0	0	1	0	3	0	3	0	0	2	0	0	0	0	0	6.0	4.0	1	1	1	1	2	0
4	3	403.0	3.0	1.0	40362	1	1	0	1	1	0	1	10	0	0	0	1	2	0	0	0	0	1	0	0	0	5	2	2	1	0	0	1	0	0	4.0	5.5	1	1	4	1	3	0
4	3	403.0	3.0	1.0	40363	0	0	0	0	0	0	1	9	1	0	0	0	1	0	0	0	0	1	0	0	0	3	1	1	0	0	0	0	0	0	4.0	3.5	1	1	2	1	2	0
4	3	403.0	3.0	1.0	40364	1	1	0	0	1	0	0	3	2	0	0	0	2	0	0	1	0	1	0	1	0	2	1	1	0	0	0	1	0	0	3.5	4.0	1	1	1	1	2	0
4	3	403.0	3.0	1.0	40365	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	1	0	1	0	2	1	1	0	0	0	0	0	0	6.0	4.0	1	1	1	1	2	0
4	3	403.0	3.0	1.0	40366	0	2	0	1	1	0	0	1	0	0	0	1	1	0	0	3	0	2	0	2	0	3	1	2	0	0	0	0	0	0	4.0	5.0	1	2	1	1	2	0
4	3	403.0	3.0	1.0	40367	0	2	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	1	0	2	0	3	1	2	0	0	0	0	0	0	7.0	5.0	1	1	1	1	2	0
4	3	403.0	3.0	1.0	40368	0	1	0	0	0	0	0	3	0	0	0	1	0	0	0	3	0	1	0	1	0	3	1	1	0	0	0	0	0	0	3.0	5.0	1	2	2	1	2	0
4	3	403.0	3.0	1.0	40369	1	1	0	0	0	0	0	2	0	0	0	1	1	0	0	1	0	1	0	1	0	3	1	1	0	0	0	0	0	0	5.0	4.0	1	1	2	1	2	0
4	4	404.0	3.0	2.0	40450	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	4.0	5.0	1	2	1	1	2	1
